id,tamer_dimensions,reference_dimensions,pixels_equal
200922-949-262,97x86,97x86,true
MfrDB3491,103x81,103x81,true
MfrDB1436,103x81,103x81,true
200925-1126-40,103x81,103x81,true
200922-947-70,103x81,103x81,true
MfrDB0692,121x69,121x69,true
formulaire023-equation017,116x72,116x72,true
formulaire010-equation026,95x88,95x88,true
MfrDB2811,110x76,110x76,true
formulaire020-equation053,113x74,113x74,true
200926-1617-231,123x68,123x68,true
200922-949-251,106x79,106x79,true
200926-131-246,127x66,127x66,true
200924-1312-255,101x83,101x83,true
2009213-137-118,101x83,101x83,true
MfrDB0464,131x64,131x64,true
200924-1312-222,65x129,65x129,true
200924-1312-232,109x77,109x77,true
200923-1251-167,109x77,109x77,true
10_em_81,120x70,120x70,true
MfrDB0822,120x70,120x70,true
200923-131-308,112x75,112x75,true
200923-1254-65,122x69,122x69,true
127_jorge,122x69,122x69,true
200924-1331-189,122x69,122x69,true
formulaire018-equation014,124x68,124x68,true
formulaire034-equation051,143x59,143x59,true
2009210-947-166,97x87,97x87,true
127_leissi,134x63,134x63,true
formulaire002-equation039,119x71,119x71,true
formulaire036-equation003,95x89,95x89,true
MfrDB0731,90x94,90x94,true
200922-1017-82,146x58,146x58,true
200923-1251-259,121x70,121x70,true
formulaire022-equation064,101x84,101x84,true
MfrDB1045,123x69,123x69,true
200925-1126-138,149x57,149x57,true
formulaire020-equation068,118x72,118x72,true
MfrDB0922,144x59,144x59,true
200923-1251-74,100x85,100x85,true
200923-1254-189,125x68,125x68,true
2009220-1327-93,105x81,105x81,true
200923-1251-224,115x74,115x74,true
200925-1126-100,129x66,129x66,true
200923-131-346,108x79,108x79,true
200923-1251-247,140x61,140x61,true
200926-131-223,122x70,122x70,true
formulaire029-equation021,117x73,117x73,true
200923-1254-34,114x75,114x75,true
200925-1126-189,102x84,102x84,true
2009212-1031-131,128x67,128x67,true
formulaire029-equation052,128x67,128x67,true
200923-1556-179,128x67,128x67,true
200926-1617-76,128x67,128x67,true
127_rosario,110x78,110x78,true
formulaire028-equation016,143x60,143x60,true
MfrDB2277,130x66,130x66,true
200923-1556-240,148x58,148x58,true
2009220-1327-58,121x71,121x71,true
MfrDB1545,115x75,115x75,true
200924-1331-192,125x69,125x69,true
200923-1254-339,97x89,97x89,true
200923-1251-186,120x72,120x72,true
200924-1331-279,80x108,80x108,true
200922-949-105,135x64,135x64,true
127_edwin,133x65,133x65,true
200922-947-116,131x66,131x66,true
formulaire015-equation056,124x70,124x70,true
200923-131-344,110x79,110x79,true
200923-1253-241,138x63,138x63,true
2009210-947-192,113x77,113x77,true
MfrDB2773,128x68,128x68,true
2009213-137-227,128x68,128x68,true
200923-1251-76,134x65,134x65,true
formulaire008-equation019,130x67,130x67,true
200923-1251-290,130x67,130x67,true
200922-949-245,134x65,134x65,true
200923-1254-361,121x72,121x72,true
formulaire035-equation004,98x89,98x89,true
200926-1617-47,115x76,115x76,true
MfrDB2076,115x76,115x76,true
127_Fabricio,125x70,125x70,true
formulaire007-equation016,120x73,120x73,true
formulaire022-equation053,73x120,73x120,true
formulaire033-equation057,127x69,127x69,true
200923-1254-284,114x77,114x77,true
127_david,122x72,122x72,true
formulaire007-equation007,122x72,122x72,true
2009212-952-22,142x62,142x62,true
2009212-1031-136,119x74,119x74,true
formulaire019-equation004,119x74,119x74,true
MfrDB1229,116x76,116x76,true
formulaire029-equation038,116x76,116x76,true
200923-1254-269,126x70,126x70,true
2009213-137-205,91x97,91x97,true
MfrDB3018,104x85,104x85,true
MfrDB0403,104x85,104x85,true
MfrDB0972,134x66,134x66,true
200923-1553-198,134x66,134x66,true
formulaire016-equation064,134x66,134x66,true
2009213-137-87,112x79,112x79,true
200923-131-320,118x75,118x75,true
2009213-137-151,115x77,115x77,true
formulaire026-equation069,111x80,111x80,true
200923-1556-161,120x74,120x74,true
MfrDB1778,127x70,127x70,true
200922-947-154,127x70,127x70,true
200924-1312-64,117x76,117x76,true
2009212-952-4,114x78,114x78,true
200926-1617-135,114x78,114x78,true
9_em_76,122x73,122x73,true
200923-1254-256,122x73,122x73,true
200923-1553-82,122x73,122x73,true
200926-1617-105,122x73,122x73,true
formulaire034-equation021,113x79,113x79,true
MfrDB1052,142x63,142x63,true
200925-1126-111,112x80,112x80,true
MfrDB1065,140x64,140x64,true
formulaire002-equation071,69x130,69x130,true
200923-1556-166,115x78,115x78,true
formulaire006-equation057,132x68,132x68,true
200924-1312-82,132x68,132x68,true
formulaire003-equation048,132x68,132x68,true
formulaire034-equation059,136x66,136x66,true
200924-1312-197,101x89,101x89,true
200926-1550-103,145x62,145x62,true
200924-1331-168,120x75,120x75,true
200922-1017-4,161x56,161x56,true
formulaire029-equation018,110x82,110x82,true
MfrDB0122,110x82,110x82,true
formulaire003-equation008,122x74,122x74,true
200923-1253-217,122x74,122x74,true
200923-1556-39,122x74,122x74,true
200923-1251-51,129x70,129x70,true
127_hirata,131x69,131x69,true
200926-1617-133,137x66,137x66,true
200924-1312-198,133x68,133x68,true
formulaire009-equation041,116x78,116x78,true
formulaire009-equation011,116x78,116x78,true
200923-1556-82,146x62,146x62,true
200923-1251-155,84x108,84x108,true
formulaire034-equation026,121x75,121x75,true
200924-1331-191,142x64,142x64,true
200923-1556-15,140x65,140x65,true
formulaire014-equation049,123x74,123x74,true
10_em_86,157x58,157x58,true
200923-1253-230,132x69,132x69,true
200923-131-258,134x68,134x68,true
2009213-139-167,114x80,114x80,true
2009213-137-59,125x73,125x73,true
formulaire034-equation058,125x73,125x73,true
formulaire017-equation013,117x78,117x78,true
200923-1556-215,145x63,145x63,true
200922-1017-177,127x72,127x72,true
200924-1312-266,122x75,122x75,true
MfrDB1789,116x79,116x79,true
formulaire012-equation001,141x65,141x65,true
MfrDB0533,141x65,141x65,true
2009213-137-127,89x103,89x103,true
200923-131-11,131x70,131x70,true
200922-947-225,139x66,139x66,true
MfrDB2048,133x69,133x69,true
200926-1617-177,135x68,135x68,true
2009212-1031-53,146x63,146x63,true
formulaire030-equation011,107x86,107x86,true
200926-1550-108,151x61,151x61,true
formulaire039-equation056,106x87,106x87,true
200923-1553-74,142x65,142x65,true
200926-1617-118,149x62,149x62,true
MfrDB0328,140x66,140x66,true
2009213-139-74,105x88,105x88,true
200923-1556-125,138x67,138x67,true
MfrDB1187,147x63,147x63,true
formulaire039-equation062,152x61,152x61,true
formulaire031-equation008,145x64,145x64,true
200923-131-110,119x78,119x78,true
200922-947-98,108x86,108x86,true
MfrDB1435,129x72,129x72,true
MfrDB1542,133x70,133x70,true
200923-1253-184,139x67,139x67,true
200926-1617-174,139x67,139x67,true
formulaire038-equation033,121x77,121x77,true
MfrDB2192,126x74,126x74,true
MfrDB2566,84x111,84x111,true
200923-131-279,123x76,123x76,true
formulaire028-equation058,164x57,164x57,true
formulaire014-equation073,110x85,110x85,true
2009213-139-156,110x85,110x85,true
formulaire015-equation021,130x72,130x72,true
200926-1617-69,104x90,104x90,true
formulaire028-equation047,117x80,117x80,true
formulaire039-equation028,142x66,142x66,true
2009213-139-17,132x71,132x71,true
formulaire030-equation022,109x86,109x86,true
MfrDB0587,125x75,125x75,true
200925-1126-210,134x70,134x70,true
2009212-1031-17,138x68,138x68,true
200923-1553-231,108x87,108x87,true
2009212-1031-143,127x74,127x74,true
200924-1331-286,119x79,119x79,true
formulaire018-equation053,98x96,98x96,true
2009212-1031-20,96x98,96x98,true
MfrDB0225,145x65,145x65,true
formulaire003-equation058,115x82,115x82,true
formulaire009-equation009,118x80,118x80,true
formulaire019-equation019,118x80,118x80,true
200926-1617-122,141x67,141x67,true
MfrDB0948,141x67,141x67,true
200922-947-115,141x67,141x67,true
200922-1017-149,86x110,86x110,true
formulaire015-equation018,114x83,114x83,true
200923-1254-94,104x91,104x91,true
formulaire030-equation039,128x74,128x74,true
2009212-1031-129,92x103,92x103,true
formulaire015-equation064,120x79,120x79,true
MfrDB0686,161x59,161x59,true
200926-131-76,144x66,144x66,true
200923-1254-138,132x72,132x72,true
200923-1254-146,132x72,132x72,true
200923-1553-257,144x66,144x66,true
MfrDB3485,116x82,116x82,true
127_fujita,136x70,136x70,true
formulaire025-equation056,136x70,136x70,true
200923-1254-105,138x69,138x69,true
200923-1556-145,138x69,138x69,true
200922-949-152,127x75,127x75,true
2009210-947-53,106x90,106x90,true
2009210-947-47,105x91,105x91,true
200923-1553-233,105x91,105x91,true
formulaire032-equation056,110x87,110x87,true
127_leo,145x66,145x66,true
formulaire005-equation056,168x57,168x57,true
200923-1254-208,84x114,84x114,true
200922-947-88,133x72,133x72,true
2009213-137-219,126x76,126x76,true
MfrDB1142,157x61,157x61,true
200923-131-22,141x68,141x68,true
200922-947-222,139x69,139x69,true
formulaire022-equation001,101x95,101x95,true
200922-949-216,150x64,150x64,true
MfrDB0532,150x64,150x64,true
formulaire022-equation047,125x77,125x77,true
200923-1254-283,79x122,79x122,true
200923-1553-57,119x81,119x81,true
formulaire015-equation006,127x76,127x76,true
200925-1126-29,115x84,115x84,true
MfrDB1825,138x70,138x70,true
200926-1550-76,104x93,104x93,true
200923-1553-155,121x80,121x80,true
formulaire005-equation026,121x80,121x80,true
MfrDB3901,147x66,147x66,true
200923-1254-103,117x83,117x83,true
200923-1251-82,145x67,145x67,true
200926-1617-17,113x86,113x86,true
200924-1331-10,113x86,113x86,true
formulaire029-equation032,135x72,135x72,true
MfrDB1200,135x72,135x72,true
127_user0,143x68,143x68,true
200923-1556-182,143x68,143x68,true
200926-131-218,76x128,76x128,true
formulaire026-equation018,157x62,157x62,true
2009213-137-193,107x91,107x91,true
MfrDB2588,130x75,130x75,true
MfrDB0944,150x65,150x65,true
MfrDB1807,130x75,130x75,true
2009210-947-131,125x78,125x78,true
200926-1617-186,92x106,92x106,true
formulaire001-equation047,132x74,132x74,true
formulaire020-equation011,148x66,148x66,true
2009210-947-126,94x104,94x104,true
2009213-139-95,110x89,110x89,true
2009210-947-211,136x72,136x72,true
200926-1617-108,136x72,136x72,true
MfrDB1671,153x64,153x64,true
200923-1556-133,142x69,142x69,true
200926-1550-117,142x69,142x69,true
200923-1253-171,140x70,140x70,true
MfrDB2263,99x99,99x99,true
200923-1251-275,121x81,121x81,true
200923-1556-244,129x76,129x76,true
200924-1331-141,109x90,109x90,true
200922-947-110,131x75,131x75,true
200924-1331-78,133x74,133x74,true
200926-1617-145,92x107,92x107,true
2009210-947-15,85x116,85x116,true
200925-1126-107,137x72,137x72,true
formulaire012-equation007,143x69,143x69,true
200923-1251-70,76x130,76x130,true
2009210-947-82,115x86,115x86,true
formulaire037-equation064,101x98,101x98,true
200923-1253-140,132x75,132x75,true
200924-1331-204,127x78,127x78,true
200923-1253-231,91x109,91x109,true
2009213-137-180,121x82,121x82,true
7_em_59,136x73,136x73,true
formulaire009-equation032,136x73,136x73,true
MfrDB0332,129x77,129x77,true
200924-1331-200,129x77,129x77,true
127_Nina,138x72,138x72,true
200923-131-51,138x72,138x72,true
200923-1251-123,140x71,140x71,true
200926-131-10,140x71,140x71,true
200926-1617-70,142x70,142x70,true
formulaire035-equation069,113x88,113x88,true
200924-1331-23,153x65,153x65,true
200922-949-144,153x65,153x65,true
200924-1331-199,126x79,126x79,true
200923-1253-193,126x79,126x79,true
MfrDB0724,156x64,156x64,true
200922-1017-143,147x68,147x68,true
formulaire003-equation003,147x68,147x68,true
formulaire030-equation041,68x147,68x147,true
200923-1553-267,125x80,125x80,true
2009210-947-218,137x73,137x73,true
200923-1556-74,115x87,115x87,true
200922-949-263,139x72,139x72,true
MfrDB1674,143x70,143x70,true
formulaire003-equation051,152x66,152x66,true
200924-1331-234,134x75,134x75,true
2009213-137-141,136x74,136x74,true
127_Frank,148x68,148x68,true
formulaire037-equation061,138x73,138x73,true
2009213-139-22,126x80,126x80,true
formulaire031-equation023,84x120,84x120,true
200926-131-224,105x96,105x96,true
formulaire029-equation041,105x96,105x96,true
formulaire016-equation006,131x77,131x77,true
formulaire032-equation036,99x102,99x102,true
formulaire008-equation067,133x76,133x76,true
200926-1617-225,110x92,110x92,true
MfrDB1676,139x73,139x73,true
200924-1312-175,77x132,77x132,true
MfrDB3409,121x84,121x84,true
200926-1617-228,154x66,154x66,true
formulaire004-equation013,164x62,164x62,true
formulaire028-equation029,120x85,120x85,true
formulaire031-equation001,150x68,150x68,true
200922-949-217,179x57,179x57,true
formulaire025-equation027,162x63,162x63,true
200923-1253-246,162x63,162x63,true
200922-947-3,111x92,111x92,true
2009213-137-116,140x73,140x73,true
200926-131-112,133x77,133x77,true
formulaire025-equation021,77x133,77x133,true
MfrDB0435,183x56,183x56,true
200924-1331-233,153x67,153x67,true
2009213-139-118,114x90,114x90,true
formulaire007-equation043,95x108,95x108,true
MfrDB1238,135x76,135x76,true
formulaire003-equation047,118x87,118x87,true
formulaire029-equation064,79x130,79x130,true
MfrDB3397,158x65,158x65,true
formulaire013-equation028,107x96,107x96,true
MfrDB3488,139x74,139x74,true
200923-1254-16,147x70,147x70,true
200923-1251-255,132x78,132x78,true
formulaire009-equation012,154x67,154x67,true
formulaire010-equation072,154x67,154x67,true
200923-1254-245,134x77,134x77,true
200923-1251-220,172x60,172x60,true
MfrDB2559,159x65,159x65,true
200922-949-11,152x68,152x68,true
200924-1312-279,152x68,152x68,true
formulaire015-equation014,110x94,110x94,true
formulaire020-equation048,131x79,131x79,true
formulaire003-equation031,119x87,119x87,true
10_em_89,167x62,167x62,true
formulaire005-equation037,109x95,109x95,true
200923-1253-176,148x70,148x70,true
200923-1553-306,148x70,148x70,true
200923-1556-243,148x70,148x70,true
formulaire031-equation062,148x70,148x70,true
formulaire031-equation057,128x81,128x81,true
2009212-1031-139,144x72,144x72,true
formulaire022-equation026,114x91,114x91,true
formulaire011-equation004,135x77,135x77,true
MfrDB0524,165x63,165x63,true
200923-1254-311,92x113,92x113,true
formulaire013-equation017,130x80,130x80,true
formulaire017-equation003,124x84,124x84,true
200923-131-111,168x62,168x62,true
2009212-1031-96,151x69,151x69,true
MfrDB1803,151x69,151x69,true
formulaire003-equation061,139x75,139x75,true
MfrDB1675,139x75,139x75,true
2009220-1327-120,149x70,149x70,true
formulaire032-equation054,147x71,147x71,true
formulaire003-equation041,147x71,147x71,true
200925-1126-131,145x72,145x72,true
2009210-947-162,110x95,110x95,true
formulaire036-equation058,156x67,156x67,true
formulaire004-equation003,156x67,156x67,true
200923-1254-238,134x78,134x78,true
MfrDB1076,161x65,161x65,true
200923-1254-327,131x80,131x80,true
200923-1253-144,131x80,131x80,true
MfrDB2682,172x61,172x61,true
200926-1617-114,164x64,164x64,true
200926-1550-59,140x75,140x75,true
200924-1312-133,125x84,125x84,true
200926-1617-88,150x70,150x70,true
MfrDB0143,148x71,148x71,true
200926-1617-74,113x93,113x93,true
formulaire021-equation014,146x72,146x72,true
200923-1253-234,121x87,121x87,true
200923-131-266,135x78,135x78,true
200924-1312-209,153x69,153x69,true
formulaire038-equation028,153x69,153x69,true
formulaire018-equation048,160x66,160x66,true
MfrDB3365,139x76,139x76,true
200924-1312-65,139x76,139x76,true
2009213-137-241,139x76,139x76,true
formulaire014-equation019,141x75,141x75,true
formulaire006-equation054,115x92,115x92,true
2009213-137-83,143x74,143x74,true
200923-1556-71,147x72,147x72,true
formulaire029-equation049,145x73,145x73,true
formulaire008-equation073,163x65,163x65,true
200922-1017-74,93x114,93x114,true
formulaire028-equation044,156x68,156x68,true
200922-949-107,136x78,136x78,true
formulaire023-equation002,131x81,131x81,true
200924-1331-46,113x94,113x94,true
200922-949-72,152x70,152x70,true
formulaire022-equation061,133x80,133x80,true
formulaire033-equation006,133x80,133x80,true
formulaire024-equation054,152x70,152x70,true
2009210-947-137,140x76,140x76,true
200923-131-352,112x95,112x95,true
200925-1126-148,169x63,169x63,true
200923-1556-220,117x91,117x91,true
formulaire038-equation043,121x88,121x88,true
MfrDB0807,150x71,150x71,true
200923-1251-248,172x62,172x62,true
formulaire015-equation022,135x79,135x79,true
formulaire039-equation072,157x68,157x68,true
formulaire024-equation036,109x98,109x98,true
formulaire016-equation042,137x78,137x78,true
200924-1312-165,137x78,137x78,true
200926-1617-65,155x69,155x69,true
200926-131-21,170x63,170x63,true
200923-1254-347,126x85,126x85,true
200923-1556-5,153x70,153x70,true
200922-949-214,104x103,104x103,true
2009213-139-71,141x76,141x76,true
200924-1331-11,141x76,141x76,true
200923-1253-23,134x80,134x80,true
200924-1331-288,149x72,149x72,true
200926-1550-118,113x95,113x95,true
formulaire036-equation038,88x122,88x122,true
200922-949-175,156x69,156x69,true
200923-1254-190,156x69,156x69,true
200922-947-178,156x69,156x69,true
200926-1550-35,121x89,121x89,true
formulaire002-equation004,171x63,171x63,true
200923-131-148,140x77,140x77,true
200924-1312-120,166x65,166x65,true
2009212-952-21,142x76,142x76,true
200926-1617-187,150x72,150x72,true
MfrDB0525,150x72,150x72,true
200923-1253-146,135x80,135x80,true
200923-1253-167,148x73,148x73,true
2009212-1031-27,94x115,94x115,true
formulaire031-equation059,137x79,137x79,true
formulaire018-equation067,190x57,190x57,true
formulaire009-equation038,139x78,139x78,true
formulaire005-equation047,141x77,141x77,true
200923-1556-168,112x97,112x97,true
MfrDB0285,143x76,143x76,true
formulaire034-equation068,151x72,151x72,true
2009210-947-33,149x73,149x73,true
MfrDB1367,147x74,147x74,true
200923-131-326,136x80,136x80,true
200922-949-196,160x68,160x68,true
200923-1553-200,136x80,136x80,true
200925-1126-141,117x93,117x93,true
2009212-1031-101,165x66,165x66,true
2009213-137-172,116x94,116x94,true
200926-1550-125,116x94,116x94,true
formulaire003-equation043,176x62,176x62,true
formulaire039-equation044,142x77,142x77,true
200923-1254-77,154x71,154x71,true
200923-1556-226,171x64,171x64,true
200923-131-231,152x72,152x72,true
formulaire013-equation023,123x89,123x89,true
MfrDB2366,123x89,123x89,true
formulaire012-equation056,189x58,189x58,true
formulaire038-equation013,129x85,129x85,true
formulaire039-equation013,129x85,129x85,true
200923-1253-57,122x90,122x90,true
formulaire015-equation069,139x79,139x79,true
MfrDB1552,164x67,164x67,true
formulaire038-equation007,141x78,141x78,true
200922-1017-180,155x71,155x71,true
10_em_87,172x64,172x64,true
MfrDB1001,172x64,172x64,true
formulaire035-equation031,101x109,101x109,true
formulaire030-equation009,153x72,153x72,true
formulaire001-equation007,136x81,136x81,true
formulaire005-equation021,107x103,107x103,true
MfrDB0982,151x73,151x73,true
MfrDB0861,151x73,151x73,true
formulaire030-equation052,147x75,147x75,true
2009220-1327-99,147x75,147x75,true
2009213-137-93,133x83,133x83,true
formulaire023-equation011,181x61,181x61,true
200923-1556-136,130x85,130x85,true
formulaire022-equation073,158x70,158x70,true
MfrDB0266,135x82,135x82,true
MfrDB1895,163x68,163x68,true
MfrDB0866,168x66,168x66,true
200926-131-217,146x76,146x76,true
2009213-137-223,110x101,110x101,true
200923-1556-198,171x65,171x65,true
200923-1553-41,85x131,85x131,true
MfrDB0945,192x58,192x58,true
200926-131-46,141x79,141x79,true
formulaire037-equation042,141x79,141x79,true
formulaire016-equation056,157x71,157x71,true
MfrDB1106,157x71,157x71,true
formulaire016-equation028,177x63,177x63,true
MfrDB0742,164x68,164x68,true
formulaire002-equation037,136x82,136x82,true
formulaire002-equation044,143x78,143x78,true
formulaire033-equation016,180x62,180x62,true
200923-1553-286,155x72,155x72,true
formulaire024-equation017,153x73,153x73,true
200923-131-182,138x81,138x81,true
200923-1253-226,138x81,138x81,true
2009213-139-247,130x86,130x86,true
formulaire030-equation033,113x99,113x99,true
formulaire007-equation031,167x67,167x67,true
MfrDB0721,175x64,175x64,true
formulaire039-equation027,142x79,142x79,true
200923-1254-147,142x79,142x79,true
formulaire031-equation073,170x66,170x66,true
formulaire015-equation071,187x60,187x60,true
200923-1553-197,170x66,170x66,true
formulaire039-equation051,129x87,129x87,true
formulaire020-equation003,78x144,78x144,true
formulaire021-equation052,108x104,108x104,true
MfrDB0405,137x82,137x82,true
formulaire005-equation063,154x73,154x73,true
formulaire006-equation043,163x69,163x69,true
formulaire013-equation019,134x84,134x84,true
200926-131-235,139x81,139x81,true
200923-1253-163,131x86,131x86,true
4_em_26,161x70,161x70,true
200923-1254-282,115x98,115x98,true
formulaire002-equation046,115x98,115x98,true
formulaire020-equation063,188x60,188x60,true
MfrDB0699,171x66,171x66,true
2009213-137-49,171x66,171x66,true
formulaire014-equation028,171x66,171x66,true
127_miguel,166x68,166x68,true
formulaire016-equation071,166x68,166x68,true
200926-1617-93,159x71,159x71,true
2009213-139-103,157x72,157x72,true
200923-131-292,133x85,133x85,true
200923-131-328,119x95,119x95,true
formulaire020-equation061,145x78,145x78,true
200922-1017-11,112x101,112x101,true
200923-1254-212,155x73,155x73,true
200924-1312-205,123x92,123x92,true
MfrDB2081,169x67,169x67,true
formulaire022-equation056,126x90,126x90,true
200926-1550-111,148x77,148x77,true
200923-1251-128,131x87,131x87,true
200924-1331-166,139x82,139x82,true
200922-947-183,95x120,95x120,true
MfrDB0462,190x60,190x60,true
formulaire007-equation029,173x66,173x66,true
200923-1556-209,176x65,176x65,true
200923-1553-276,143x80,143x80,true
MfrDB0151,179x64,179x64,true
200924-1331-175,157x73,157x73,true
200924-1331-17,169x68,169x68,true
200923-1253-273,125x92,125x92,true
formulaire009-equation036,180x64,180x64,true
formulaire015-equation032,160x72,160x72,true
200924-1312-285,146x79,146x79,true
formulaire031-equation058,139x83,139x83,true
formulaire021-equation049,139x83,139x83,true
200923-1253-127,148x78,148x78,true
200925-1126-82,156x74,156x74,true
200922-949-135,210x55,210x55,true
MfrDB1788,154x75,154x75,true
formulaire036-equation039,152x76,152x76,true
formulaire017-equation044,91x127,91x127,true
200923-1251-147,141x82,141x82,true
200924-1331-293,181x64,181x64,true
200923-1553-29,100x116,100x116,true
2009210-947-208,116x100,116x100,true
200922-947-155,159x73,159x73,true
200925-1126-170,147x79,147x79,true
200924-1312-71,157x74,157x74,true
200924-1312-148,149x78,149x78,true
200926-1550-64,151x77,151x77,true
200923-1254-231,142x82,142x82,true
formulaire037-equation049,142x82,142x82,true
MfrDB1821,164x71,164x71,true
MfrDB0333,111x105,111x105,true
200923-1254-15,124x94,124x94,true
formulaire015-equation003,174x67,174x67,true
200922-1017-133,162x72,162x72,true
MfrDB2387,139x84,139x84,true
MfrDB0979,139x84,139x84,true
200925-1126-204,118x99,118x99,true
200923-1254-276,167x70,167x70,true
MfrDB0212,167x70,167x70,true
MfrDB1557,172x68,172x68,true
formulaire027-equation042,156x75,156x75,true
200923-1556-137,183x64,183x64,true
200922-947-21,183x64,183x64,true
200924-1312-259,165x71,165x71,true
formulaire006-equation058,202x58,202x58,true
formulaire024-equation022,138x85,138x85,true
2009213-137-143,138x85,138x85,true
200926-131-82,129x91,129x91,true
2009213-137-113,103x114,103x114,true
2009210-947-236,114x103,114x103,true
formulaire030-equation024,135x87,135x87,true
MfrDB0318,178x66,178x66,true
200922-949-137,140x84,140x84,true
formulaire030-equation021,147x80,147x80,true
200923-1553-181,159x74,159x74,true
MfrDB0643,149x79,149x79,true
200923-1254-353,128x92,128x92,true
200923-1556-252,137x86,137x86,true
formulaire012-equation073,166x71,166x71,true
200922-949-27,134x88,134x88,true
MfrDB2085,164x72,164x72,true
formulaire022-equation051,144x82,144x82,true
KME2G3_29_sub_65,117x101,117x101,true
MfrDB3265,146x81,146x81,true
MfrDB2838,162x73,162x73,true
formulaire017-equation047,162x73,162x73,true
formulaire035-equation067,182x65,182x65,true
200923-1553-297,169x70,169x70,true
formulaire002-equation031,136x87,136x87,true
200923-1251-60,122x97,122x97,true
4_em_22,133x89,133x89,true
formulaire017-equation038,152x78,152x78,true
200924-1312-272,156x76,156x76,true
200924-1312-301,156x76,156x76,true
200924-1331-15,156x76,156x76,true
formulaire019-equation046,156x76,156x76,true
formulaire034-equation024,156x76,156x76,true
formulaire010-equation024,121x98,121x98,true
200922-1017-178,121x98,121x98,true
formulaire025-equation073,121x98,121x98,true
200926-131-153,83x143,83x143,true
MfrDB1111,165x72,165x72,true
200923-1254-127,165x72,165x72,true
200923-1553-177,170x70,170x70,true
200923-1253-161,118x101,118x101,true
200925-1126-209,101x118,101x118,true
2009213-137-190,142x84,142x84,true
formulaire013-equation042,153x78,153x78,true
2009213-137-183,144x83,144x83,true
formulaire003-equation036,104x115,104x115,true
formulaire020-equation001,171x70,171x70,true
2009212-952-69,148x81,148x81,true
MfrDB1541,169x71,169x71,true
2009213-139-116,174x69,174x69,true
formulaire031-equation072,154x78,154x78,true
formulaire035-equation036,185x65,185x65,true
8_em_62,194x62,194x62,true
form000-equation001,188x64,188x64,true
formulaire034-equation061,177x68,177x68,true
formulaire036-equation012,172x70,172x70,true
200926-1550-74,117x103,117x103,true
200926-131-229,98x123,98x123,true
formulaire035-equation013,127x95,127x95,true
MfrDB1234,161x75,161x75,true
200926-1550-56,161x75,161x75,true
200923-1553-273,151x80,151x80,true
2009213-139-59,159x76,159x76,true
MfrDB0121,159x76,159x76,true
200926-131-53,153x79,153x79,true
200923-1553-99,144x84,144x84,true
200922-949-81,189x64,189x64,true
formulaire031-equation048,178x68,178x68,true
formulaire037-equation058,146x83,146x83,true
200923-1251-288,166x73,166x73,true
200924-1331-203,141x86,141x86,true
formulaire030-equation074,162x75,162x75,true
200923-1556-207,135x90,135x90,true
formulaire009-equation021,158x77,158x77,true
formulaire014-equation069,158x77,158x77,true
2009210-947-133,156x78,156x78,true
MfrDB0126,179x68,179x68,true
formulaire016-equation029,142x86,142x86,true
formulaire038-equation047,177x69,177x69,true
MfrDB1350,163x75,163x75,true
formulaire037-equation038,163x75,163x75,true
formulaire034-equation029,151x81,151x81,true
200923-1553-108,151x81,151x81,true
2009212-1031-97,102x120,102x120,true
formulaire009-equation007,120x102,120x102,true
200922-947-232,144x85,144x85,true
200926-131-184,144x85,144x85,true
200924-1331-224,157x78,157x78,true
200925-1126-9,157x78,157x78,true
2009213-139-213,168x73,168x73,true
formulaire007-equation003,168x73,168x73,true
2009213-137-150,178x69,178x69,true
formulaire015-equation068,148x83,148x83,true
MfrDB2089,166x74,166x74,true
2009212-1031-64,166x74,166x74,true
200922-947-139,195x63,195x63,true
MfrDB2365,164x75,164x75,true
200923-131-290,164x75,164x75,true
MfrDB2276,181x68,181x68,true
formulaire017-equation068,171x72,171x72,true
formulaire003-equation023,162x76,162x76,true
200923-131-106,112x110,112x110,true
formulaire020-equation046,160x77,160x77,true
formulaire022-equation043,156x79,156x79,true
200926-131-245,145x85,145x85,true
200923-1254-159,137x90,137x90,true
MfrDB0892,199x62,199x62,true
2009210-947-58,199x62,199x62,true
200923-1556-249,199x62,199x62,true
MfrDB3035,142x87,142x87,true
MfrDB0707,149x83,149x83,true
formulaire037-equation072,149x83,149x83,true
formulaire001-equation066,144x86,144x86,true
2009210-947-175,161x77,161x77,true
TrainData1_2_sub_1,155x80,155x80,true
200923-1251-217,159x78,159x78,true
formulaire025-equation046,157x79,157x79,true
MfrDB1174,175x71,175x71,true
MfrDB2716,122x102,122x102,true
formulaire003-equation016,186x67,186x67,true
formulaire014-equation064,164x76,164x76,true
200923-1556-104,145x86,145x86,true
200926-1550-49,189x66,189x66,true
2009213-139-237,162x77,162x77,true
formulaire016-equation063,156x80,156x80,true
200926-1617-164,158x79,158x79,true
MfrDB2552,171x73,171x73,true
MfrDB1425,181x69,181x69,true
formulaire031-equation068,181x69,181x69,true
200923-1253-253,147x85,147x85,true
200923-1553-307,142x88,142x88,true
MfrDB1657,133x94,133x94,true
200922-949-71,205x61,205x61,true
formulaire029-equation036,97x129,97x129,true
200923-1254-53,149x84,149x84,true
formulaire018-equation018,174x72,174x72,true
formulaire009-equation056,174x72,174x72,true
formulaire007-equation036,153x82,153x82,true
MfrDB2810,161x78,161x78,true
200923-1254-305,157x80,157x80,true
200923-1251-142,159x79,159x79,true
