id,category,abm_dimensions,reference_dimensions,pixels_equal,abm_gt,reference_gt
31_em_196,identical,720x170,720x170,true,\frac { 3 + 9 + 7 + 3 + 6 + 1 0 + 4 } { 7 } = 6,\frac { 3 + 9 + 7 + 3 + 6 + 1 0 + 4 } { 7 } = 6
31_em_197,identical,465x113,465x113,true,x ^ { 2 } - x y + x y - y ^ { 2 },x ^ { 2 } - x y + x y - y ^ { 2 }
31_em_198,identical,383x116,383x116,true,\lim _ { x \rightarrow - \infty } p _ { 2 } ( x ) > 0,\lim _ { x \rightarrow - \infty } p _ { 2 } ( x ) > 0
31_em_199,identical,523x118,523x118,true,\log a + \log b = \log a b,\log a + \log b = \log a b
32_em_200,identical,154x139,154x139,true,\frac { \pi } { 8 },\frac { \pi } { 8 }
32_em_201,identical,361x145,361x145,true,\sum _ { k = 1 } ^ { n } ( c a _ { k } ) = c \sum _ { i = 1 } ^ { n } ( a _ { k } ),\sum _ { k = 1 } ^ { n } ( c a _ { k } ) = c \sum _ { i = 1 } ^ { n } ( a _ { k } )
32_em_202,identical,270x66,270x66,true,3 N - 3 - 2 = 3 N - 5,3 N - 3 - 2 = 3 N - 5
32_em_203,identical,78x70,78x70,true,l - 1,l - 1
32_em_204,identical,182x85,182x85,true,\pm \sqrt { x },\pm \sqrt { x }
32_em_205,identical,444x90,444x90,true,( a + b i ) - ( c + d i ) = ( a - c ) + ( b - d ) i,( a + b i ) - ( c + d i ) = ( a - c ) + ( b - d ) i
32_em_206,identical,117x87,117x87,true,[ [ S ] ],[ [ S ] ]
32_em_207,identical,161x76,161x76,true,\int - \cos \phi d \phi,\int - \cos \phi d \phi
32_em_208,identical,67x73,67x73,true,b _ { u },b _ { u }
32_em_209,identical,238x139,238x139,true,\frac { f } { a } = \frac { b } { f },\frac { f } { a } = \frac { b } { f }
32_em_210,identical,268x156,268x156,true,\frac { 1 - 2 p } { \sqrt { n p ( 1 - p ) } },\frac { 1 - 2 p } { \sqrt { n p ( 1 - p ) } }
32_em_211,identical,69x65,69x65,true,H _ { c l },H _ { c l }
32_em_212,identical,124x62,124x62,true,q - \sqrt { 2 },q - \sqrt { 2 }
32_em_213,identical,331x82,331x82,true,\sqrt { a } \times \sqrt { b } = \sqrt { a b },\sqrt { a } \times \sqrt { b } = \sqrt { a b }
32_em_214,identical,105x91,105x91,true,\int c d x,\int c d x
32_em_215,identical,103x82,103x82,true,m ^ { 3 },m ^ { 3 }
32_em_216,identical,166x65,166x65,true,g ( y ) - g ( x ),g ( y ) - g ( x )
32_em_217,identical,87x57,87x57,true,\sqrt { - 1 },\sqrt { - 1 }
32_em_218,identical,254x81,254x81,true,g ^ { 2 } = g g = e,g ^ { 2 } = g g = e
32_em_219,identical,250x92,250x92,true,E _ { 1 } < E < E _ { 2 },E _ { 1 } < E < E _ { 2 }
32_em_220a,identical,632x86,632x86,true,d = ( 2 4 z ^ { 5 } + 4 8 c z ^ { 3 } + 8 z ^ { 3 } + 2 4 c ^ { 2 } z + 1 6 c z ),d = ( 2 4 z ^ { 5 } + 4 8 c z ^ { 3 } + 8 z ^ { 3 } + 2 4 c ^ { 2 } z + 1 6 c z )
32_em_220b,identical,498x101,498x101,true,8 z ^ { 7 } + 2 9 c z ^ { 5 } + 2 9 c ^ { 2 } z ^ { 3 },8 z ^ { 7 } + 2 9 c z ^ { 5 } + 2 9 c ^ { 2 } z ^ { 3 }
32_em_220c,identical,345x99,345x99,true,4 c ^ { 3 } + 6 c ^ { 2 } + 2 c + 1,4 c ^ { 3 } + 6 c ^ { 2 } + 2 c + 1
32_em_221,identical,141x80,141x80,true,n \geq N,n \geq N
32_em_222,identical,275x103,275x103,true,\frac { d a } { d c } = \frac { c } { a },\frac { d a } { d c } = \frac { c } { a }
32_em_223,identical,81x70,81x70,true,( \pi ),( \pi )
32_em_224,identical,234x87,234x87,true,z = \sqrt { 3 } ( \sqrt { 2 } + i ),z = \sqrt { 3 } ( \sqrt { 2 } + i )
34_em_225,identical,465x99,465x99,true,x ^ { 3 } + 3 x ^ { 2 } y + 3 x y ^ { 2 } + y ^ { 3 },x ^ { 3 } + 3 x ^ { 2 } y + 3 x y ^ { 2 } + y ^ { 3 }
34_em_226,identical,119x62,119x62,true,t - s,t - s
34_em_227,identical,123x60,123x60,true,6 5 8 8,6 5 8 8
34_em_228,identical,155x69,155x69,true,- y - 5 ( 1 ),- y - 5 ( 1 )
34_em_229,identical,64x66,64x66,true,1 / t,1 / t
34_em_230,identical,464x99,464x99,true,( a + b ) ^ { 2 } = a ^ { 2 } + 2 a b + b ^ { 2 },( a + b ) ^ { 2 } = a ^ { 2 } + 2 a b + b ^ { 2 }
34_em_231,identical,231x81,231x81,true,q _ { e q } = 1 - p _ { e q },q _ { e q } = 1 - p _ { e q }
34_em_232,identical,222x85,222x85,true,t _ { \theta } ^ { - 1 } = t _ { - \theta },t _ { \theta } ^ { - 1 } = t _ { - \theta }
34_em_233,identical,222x72,222x72,true,f ( 5 ) = 2 5 = f ( - 5 ),f ( 5 ) = 2 5 = f ( - 5 )
34_em_234,identical,377x129,377x129,true,\int _ { 0 } ^ { \pi } ( \sin ( t ) - t ) d t = 2 - \frac { 1 } { 2 } \pi ^ { 2 },\int _ { 0 } ^ { \pi } ( \sin ( t ) - t ) d t = 2 - \frac { 1 } { 2 } \pi ^ { 2 }
34_em_235,identical,107x56,107x56,true,1 - w,1 - w
34_em_236,identical,277x79,277x79,true,\frac { 1 } { 2 5 } [ y ^ { 2 } - 8 y + 1 6 - 1 6 ],\frac { 1 } { 2 5 } [ y ^ { 2 } - 8 y + 1 6 - 1 6 ]
34_em_237,identical,265x141,265x141,true,\frac { ( n + 1 ) ( ( n + 1 ) + 1 ) } { 2 },\frac { ( n + 1 ) ( ( n + 1 ) + 1 ) } { 2 }
34_em_238,identical,478x101,478x101,true,x _ { 1 } + x _ { 2 } + \cdots + x _ { n } \neq 0,x _ { 1 } + x _ { 2 } + \cdots + x _ { n } \neq 0
34_em_239,identical,221x87,221x87,true,\Delta x \Delta k \geq 1 / 2,\Delta x \Delta k \geq 1 / 2
34_em_240,identical,578x120,578x120,true,\cos ( 3 x ) = 4 \cos ^ { 3 } ( x ) - 3 \cos ( x ),\cos ( 3 x ) = 4 \cos ^ { 3 } ( x ) - 3 \cos ( x )
34_em_241,identical,125x72,125x72,true,\phi ( \phi ( n ) ),\phi ( \phi ( n ) )
34_em_242,identical,370x179,370x179,true,\frac { x ^ { 2 } } { x ^ { 2 } } \frac { x + 1 } { x + 2 },\frac { x ^ { 2 } } { x ^ { 2 } } \frac { x + 1 } { x + 2 }
34_em_243,identical,243x103,243x103,true,\frac { 1 } { \sqrt { \pi } } \sqrt { \pi } = 1,\frac { 1 } { \sqrt { \pi } } \sqrt { \pi } = 1
34_em_244,identical,647x140,647x140,true,\frac { 1 0 } { 3 } = 3 . 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 \ldots,\frac { 1 0 } { 3 } = 3 . 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 \ldots
34_em_245,identical,167x64,167x64,true,r \rightarrow \infty,r \rightarrow \infty
34_em_246,identical,218x93,218x93,true,v = ( v _ { x } v _ { y } v _ { z } ),v = ( v _ { x } v _ { y } v _ { z } )
34_em_247,identical,353x138,353x138,true,( \sum _ { k = 1 } ^ { n } a _ { k } ) ^ { \frac { 1 } { 2 } } \leq \sum _ { k = 1 } ^ { n } a _ { k } ^ { \frac { 1 } { 2 } },( \sum _ { k = 1 } ^ { n } a _ { k } ) ^ { \frac { 1 } { 2 } } \leq \sum _ { k = 1 } ^ { n } a _ { k } ^ { \frac { 1 } { 2 } }
34_em_248,identical,143x74,143x74,true,q _ { i } + a,q _ { i } + a
34_em_249,identical,316x111,316x111,true,\frac { 2 } { n \pi } ( 1 - \cos ( n \pi ) ),\frac { 2 } { n \pi } ( 1 - \cos ( n \pi ) )
35_em_0,identical,376x66,376x66,true,2 9 9 7 9 2 4 5 8,2 9 9 7 9 2 4 5 8
35_em_10,identical,103x90,103x90,true,g _ { a b },g _ { a b }
35_em_11,identical,596x81,596x81,true,B = C _ { 1 } + C _ { 2 } + \ldots + C _ { n },B = C _ { 1 } + C _ { 2 } + \ldots + C _ { n }
35_em_12,identical,274x102,274x102,true,\int \frac { 1 } { p } d p = \int \frac { z } { a } d t,\int \frac { 1 } { p } d p = \int \frac { z } { a } d t
35_em_13,identical,462x85,462x85,true,( x \times x \times x ) \times ( x \times x ),( x \times x \times x ) \times ( x \times x )
35_em_14,identical,530x77,530x77,true,x ^ { 3 } ( x - ( 2 x + 3 ) ( 2 x - 3 ) ),x ^ { 3 } ( x - ( 2 x + 3 ) ( 2 x - 3 ) )
35_em_15,identical,625x80,625x80,true,1 \times 1 + 1 \times 2 + 2 \times 2,1 \times 1 + 1 \times 2 + 2 \times 2
35_em_16,identical,630x161,630x161,true,\sum _ { m = 1 } ^ { \infty } \sum _ { n = 1 } ^ { \infty } \frac { m ^ { 2 } n } { 3 ^ { m } ( m 3 ^ { n } + n 3 ^ { m } ) },\sum _ { m = 1 } ^ { \infty } \sum _ { n = 1 } ^ { \infty } \frac { m ^ { 2 } n } { 3 ^ { m } ( m 3 ^ { n } + n 3 ^ { m } ) }
35_em_17,identical,237x66,237x66,true,x ^ { 2 } + x + 1,x ^ { 2 } + x + 1
35_em_18,identical,185x138,185x138,true,\pi \int _ { 0 } ^ { 1 } x d x,\pi \int _ { 0 } ^ { 1 } x d x
35_em_19,identical,172x72,172x72,true,2 \div 3,2 \div 3
35_em_1,identical,149x62,149x62,true,E P E,E P E
35_em_20,identical,107x71,107x71,true,\sqrt { 3 8 },\sqrt { 3 8 }
35_em_21,identical,354x103,354x103,true,- \sin \theta,- \sin \theta
35_em_22,identical,206x68,206x68,true,x - \pi ( x ),x - \pi ( x )
35_em_23,identical,319x91,319x91,true,y = y _ { o } + m ( x - x _ { o } ),y = y _ { o } + m ( x - x _ { o } )
35_em_24,identical,214x107,214x107,true,\sqrt { ( \frac { \Delta x } { x } ) ^ { 2 } + ( \frac { \Delta y } { y } ) ^ { 2 } },\sqrt { ( \frac { \Delta x } { x } ) ^ { 2 } + ( \frac { \Delta y } { y } ) ^ { 2 } }
35_em_2,identical,359x98,359x98,true,( x + 2 y ) ( x ^ { 2 } - 2 x y + 4 y ^ { 2 } ),( x + 2 y ) ( x ^ { 2 } - 2 x y + 4 y ^ { 2 } )
35_em_3,identical,96x63,96x63,true,\beta ( F ),\beta ( F )
35_em_4,identical,209x83,209x83,true,w _ { 1 } + w _ { 2 },w _ { 1 } + w _ { 2 }
35_em_5,identical,172x67,172x67,true,"E / [ E , E ]","E / [ E , E ]"
35_em_6,identical,227x69,227x69,true,1 5 \div 5 = 3,1 5 \div 5 = 3
35_em_7,identical,485x86,485x86,true,\sin ( - 4 5 ) = - \sin 4 5,\sin ( - 4 5 ) = - \sin 4 5
35_em_8,identical,291x86,291x86,true,\lim _ { z \rightarrow z _ { 0 } } f ( z ) = k,\lim _ { z \rightarrow z _ { 0 } } f ( z ) = k
35_em_9,identical,446x89,446x89,true,\sin ( \theta ) = \sin \theta,\sin ( \theta ) = \sin \theta
36_em_25,identical,289x219,289x219,true,\frac { a ^ { 2 } } { a + \sqrt { a } },\frac { a ^ { 2 } } { a + \sqrt { a } }
36_em_26,identical,204x151,204x151,true,\sum _ { n = 1 } ^ { 5 } ( 2 n + 1 ),\sum _ { n = 1 } ^ { 5 } ( 2 n + 1 )
36_em_27,identical,438x180,438x180,true,f _ { d } = \frac { A _ { m a x } - A } { A _ { m a x } - A _ { m i n } },f _ { d } = \frac { A _ { m a x } - A } { A _ { m a x } - A _ { m i n } }
36_em_28,identical,141x59,141x59,true,1 2 \div 3,1 2 \div 3
36_em_29,identical,285x80,285x80,true,C _ { 1 } y _ { 1 } + C _ { 2 } y _ { 2 },C _ { 1 } y _ { 1 } + C _ { 2 } y _ { 2 }
36_em_30,identical,168x97,168x97,true,\tan \gamma _ { i },\tan \gamma _ { i }
36_em_31,identical,173x172,173x172,true,\frac { \sqrt { 1 6 2 } } { \sqrt { 2 0 0 } },\frac { \sqrt { 1 6 2 } } { \sqrt { 2 0 0 } }
36_em_32,identical,190x103,190x103,true,\lim _ { x \rightarrow 0 } f ( x ),\lim _ { x \rightarrow 0 } f ( x )
36_em_33,identical,462x89,462x89,true,\beta _ { 0 } ( 1 ) + \beta _ { 1 } ( i ) + \beta _ { 2 } ( j ) + \beta _ { 3 } ( k ),\beta _ { 0 } ( 1 ) + \beta _ { 1 } ( i ) + \beta _ { 2 } ( j ) + \beta _ { 3 } ( k )
36_em_34,identical,200x65,200x65,true,\sqrt { 2 } \sqrt { 2 } = 2,\sqrt { 2 } \sqrt { 2 } = 2
36_em_35,identical,118x77,118x77,true,z _ { 1 } z _ { 2 },z _ { 1 } z _ { 2 }
36_em_36,identical,289x83,289x83,true,L _ { t } = L + L = 2 L,L _ { t } = L + L = 2 L
36_em_37,identical,113x68,113x68,true,- f ( - x ),- f ( - x )
36_em_38,identical,118x58,118x58,true,2 4 \pi,2 4 \pi
36_em_39,identical,462x132,462x132,true,\frac { ( 3 ) ( 3 + 1 ) } { 2 } = 6 = 1 + 2 + 3,\frac { ( 3 ) ( 3 + 1 ) } { 2 } = 6 = 1 + 2 + 3
36_em_40,identical,254x208,254x208,true,\frac { 1 5 ! } { 1 0 ! 5 ! },\frac { 1 5 ! } { 1 0 ! 5 ! }
36_em_41,identical,527x91,527x91,true,y = C _ { 1 } y _ { 1 } + C _ { 2 } y _ { 2 } + \ldots + C _ { n } y _ { n },y = C _ { 1 } y _ { 1 } + C _ { 2 } y _ { 2 } + \ldots + C _ { n } y _ { n }
36_em_42,identical,153x76,153x76,true,m \times p,m \times p
36_em_43,identical,157x90,157x90,true,"( x ^ { \prime } , t ^ { \prime } )","( x ^ { \prime } , t ^ { \prime } )"
36_em_44,identical,118x68,118x68,true,p \geq 1,p \geq 1
36_em_45,identical,346x82,346x82,true,x + ( - x ) \geq 0 + ( - x ),x + ( - x ) \geq 0 + ( - x )
36_em_46,identical,117x71,117x71,true,x \neq 4,x \neq 4
36_em_47,identical,97x86,97x86,true,7 0 ^ { o },7 0 ^ { o }
36_em_48,identical,155x102,155x102,true,\sum _ { k } j [ k ],\sum _ { k } j [ k ]
36_em_49,identical,221x64,221x64,true,1 . 6 9 4 6 9 6 1,1 . 6 9 4 6 9 6 1
37_em_0,identical,238x86,238x86,true,g _ { \theta } = g \sin \theta,g _ { \theta } = g \sin \theta
37_em_10,identical,88x127,88x127,true,\frac { X } { V },\frac { X } { V }
37_em_11,identical,94x67,94x67,true,w ^ { - 2 },w ^ { - 2 }
37_em_12,identical,230x82,230x82,true,u ( x _ { b } ) = u _ { b } ( x _ { b } ),u ( x _ { b } ) = u _ { b } ( x _ { b } )
37_em_13,identical,99x79,99x79,true,8 0 ^ { o },8 0 ^ { o }
37_em_14,identical,233x102,233x102,true,\lim _ { x \rightarrow 0 } f ( x ) = 0,\lim _ { x \rightarrow 0 } f ( x ) = 0
37_em_15,identical,105x63,105x63,true,u \geq 0,u \geq 0
37_em_16,identical,92x67,92x67,true,8 \sqrt { 5 },8 \sqrt { 5 }
37_em_17,identical,389x87,389x87,true,a \sqrt { b } \pm c \sqrt { b } = ( a \pm c ) \sqrt { b },a \sqrt { b } \pm c \sqrt { b } = ( a \pm c ) \sqrt { b }
37_em_18,identical,612x129,612x129,true,\frac { x \times x \times x \times x } { x \times x } = x \times x = x ^ { 2 },\frac { x \times x \times x \times x } { x \times x } = x \times x = x ^ { 2 }
37_em_19,identical,238x123,238x123,true,- \frac { \sqrt { 2 - \sqrt { 2 } } } { 2 },- \frac { \sqrt { 2 - \sqrt { 2 } } } { 2 }
37_em_1,identical,332x85,332x85,true,p _ { 1 } = - p _ { 2 } + p _ { 5 } - p _ { 6 },p _ { 1 } = - p _ { 2 } + p _ { 5 } - p _ { 6 }
37_em_20,identical,235x63,235x63,true,0 . 9 - 0 . 9 = 0,0 . 9 - 0 . 9 = 0
37_em_21,identical,409x104,409x104,true,( I - T ) ^ { - 1 } = I + T + T ^ { 2 } + T ^ { 3 },( I - T ) ^ { - 1 } = I + T + T ^ { 2 } + T ^ { 3 }
37_em_22,identical,263x100,263x100,true,\int X ( x ) e ^ { - a x } a ^ { x } d x,\int X ( x ) e ^ { - a x } a ^ { x } d x
37_em_23,identical,195x103,195x103,true,\sum p _ { i } = \sum p _ { f },\sum p _ { i } = \sum p _ { f }
37_em_24,identical,402x172,402x172,true,\lim _ { n \rightarrow \infty } \frac { 2 } { n } \sum _ { i = 1 } ^ { n } \frac { 4 i ^ { 2 } } { n ^ { 2 } },\lim _ { n \rightarrow \infty } \frac { 2 } { n } \sum _ { i = 1 } ^ { n } \frac { 4 i ^ { 2 } } { n ^ { 2 } }
37_em_25,identical,102x75,102x75,true,\sqrt [ x ] { b },\sqrt [ x ] { b }
37_em_26,identical,293x114,293x114,true,\int _ { a } ^ { b } f ( x ) d x = \int _ { a } ^ { b } g ( x ) d x,\int _ { a } ^ { b } f ( x ) d x = \int _ { a } ^ { b } g ( x ) d x
37_em_27,identical,110x73,110x73,true,"\alpha , \beta","\alpha , \beta"
37_em_28,identical,134x79,134x79,true,\sum F _ { z } = 0,\sum F _ { z } = 0
37_em_29,identical,94x73,94x73,true,\sum F _ { x },\sum F _ { x }
37_em_2,identical,372x143,372x143,true,( \frac { 1 } { n \pi } - \frac { \cos ( n \pi ) } { n \pi } ) + ( \frac { 1 } { n \pi } - \frac { \cos ( n \pi ) } { n \pi } ),( \frac { 1 } { n \pi } - \frac { \cos ( n \pi ) } { n \pi } ) + ( \frac { 1 } { n \pi } - \frac { \cos ( n \pi ) } { n \pi } )
37_em_30,identical,224x73,224x73,true,f ( f ( x ) ) = g ( g ( x ) ),f ( f ( x ) ) = g ( g ( x ) )
37_em_31,identical,324x93,324x93,true,M = E - e \sin E,M = E - e \sin E
37_em_32,identical,503x99,503x99,true,a _ { 0 } + a _ { 1 } x + a _ { 2 } x ^ { 2 } + \cdots,a _ { 0 } + a _ { 1 } x + a _ { 2 } x ^ { 2 } + \cdots
37_em_3,identical,104x55,104x55,true,t - 6,t - 6
37_em_4,identical,410x86,410x86,true,( a _ { 1 } b _ { 1 } ) ( a _ { 1 } b _ { 2 } ) = ( a _ { 1 } b _ { 2 } ) ( b _ { 1 } b _ { 2 } ),( a _ { 1 } b _ { 1 } ) ( a _ { 1 } b _ { 2 } ) = ( a _ { 1 } b _ { 2 } ) ( b _ { 1 } b _ { 2 } )
37_em_5,identical,195x112,195x112,true,\frac { \sqrt { 2 + \sqrt { 2 } } } { 2 },\frac { \sqrt { 2 + \sqrt { 2 } } } { 2 }
37_em_6,identical,82x73,82x73,true,y ^ { \prime } ( x ),y ^ { \prime } ( x )
37_em_7,identical,130x63,130x63,true,\cos 6 \theta,\cos 6 \theta
37_em_8,identical,425x128,425x128,true,\tan ( 3 x ) = \frac { 3 \tan ( x ) - \tan ^ { 3 } ( x ) } { 1 - 3 \tan ^ { 2 } ( x ) },\tan ( 3 x ) = \frac { 3 \tan ( x ) - \tan ^ { 3 } ( x ) } { 1 - 3 \tan ^ { 2 } ( x ) }
37_em_9,identical,79x67,79x67,true,y < b,y < b
500_em_108,identical,121x76,121x76,true,s \geq 1,s \geq 1
500_em_109,identical,67x90,67x90,true,b _ { L },b _ { L }
500_em_110,identical,360x125,360x125,true,x = \sum _ { i } x _ { i },x = \sum _ { i } x _ { i }
501_em_0,identical,325x144,325x144,true,\int \frac { 1 } { ( a x ^ { 2 } + b x + c ) ^ { n } } d x,\int \frac { 1 } { ( a x ^ { 2 } + b x + c ) ^ { n } } d x
501_em_10,identical,715x114,715x114,true,P _ { t } = R _ { t } - I _ { t } = ( 1 + i ) P _ { t - 1 } + ( R _ { t } - R _ { t - 1 } ),P _ { t } = R _ { t } - I _ { t } = ( 1 + i ) P _ { t - 1 } + ( R _ { t } - R _ { t - 1 } )
501_em_11,identical,586x113,586x113,true,"F = \{ \{ L _ { 1 , 1 } , \ldots , L _ { 1 , n _ { 1 } } \} , \ldots , \{ L _ { k , 1 } , \ldots , L _ { k , n _ { k } } \} \}","F = \{ \{ L _ { 1 , 1 } , \ldots , L _ { 1 , n _ { 1 } } \} , \ldots , \{ L _ { k , 1 } , \ldots , L _ { k , n _ { k } } \} \}"
501_em_12,identical,432x254,432x254,true,\frac { T _ { H } ^ { \frac { f } { 2 } } V _ { 2 } } { T _ { H } ^ { \frac { f } { 2 } } V _ { 1 } } = \frac { T _ { C } ^ { \frac { f } { 2 } } V _ { 3 } } { T _ { C } ^ { \frac { f } { 2 } } V _ { 4 } },\frac { T _ { H } ^ { \frac { f } { 2 } } V _ { 2 } } { T _ { H } ^ { \frac { f } { 2 } } V _ { 1 } } = \frac { T _ { C } ^ { \frac { f } { 2 } } V _ { 3 } } { T _ { C } ^ { \frac { f } { 2 } } V _ { 4 } }
501_em_13,identical,116x79,116x79,true,y < y \prime,y < y \prime
501_em_14,identical,1179x194,1179x194,true,2 \pi n ! e = 2 \pi n ! + \frac { 2 \pi n ! } { 2 } + \frac { 2 \pi n ! } { 3 ! } + \frac { 2 \pi n ! } { 4 ! } + \ldots,2 \pi n ! e = 2 \pi n ! + \frac { 2 \pi n ! } { 2 } + \frac { 2 \pi n ! } { 3 ! } + \frac { 2 \pi n ! } { 4 ! } + \ldots
501_em_15,identical,691x175,691x175,true,\frac { 2 9 3 0 2 } { 7 5 8 0 3 } = \frac { 7 \times 7 \times 1 3 \times 4 6 } { 7 \times 7 \times 1 3 \times 1 1 9 } = \frac { 4 6 } { 1 1 9 },\frac { 2 9 3 0 2 } { 7 5 8 0 3 } = \frac { 7 \times 7 \times 1 3 \times 4 6 } { 7 \times 7 \times 1 3 \times 1 1 9 } = \frac { 4 6 } { 1 1 9 }
501_em_16,identical,112x97,112x97,true,N _ { X Y },N _ { X Y }
501_em_17,identical,123x89,123x89,true,\mu \pm \sigma,\mu \pm \sigma
501_em_18,identical,926x206,926x206,true,\frac { 2 G M r - 2 r ^ { 3 } \pm r \sqrt { 4 r ^ { 4 } - 8 G M r ^ { 2 } + 4 G ^ { 2 } M ^ { 2 } - 4 r ^ { 4 } + 4 G M r ^ { 2 } } } { 2 ( r ^ { 2 } - G M ) },\frac { 2 G M r - 2 r ^ { 3 } \pm r \sqrt { 4 r ^ { 4 } - 8 G M r ^ { 2 } + 4 G ^ { 2 } M ^ { 2 } - 4 r ^ { 4 } + 4 G M r ^ { 2 } } } { 2 ( r ^ { 2 } - G M ) }
501_em_19,identical,727x190,727x190,true,\tan ( 5 x ) = \frac { 5 \tan ( x ) - 1 0 \tan ^ { 3 } ( x ) + \tan ^ { 5 } ( x ) } { 1 - 1 0 \tan ^ { 2 } ( x ) + 5 \tan ^ { 4 } ( x ) },\tan ( 5 x ) = \frac { 5 \tan ( x ) - 1 0 \tan ^ { 3 } ( x ) + \tan ^ { 5 } ( x ) } { 1 - 1 0 \tan ^ { 2 } ( x ) + 5 \tan ^ { 4 } ( x ) }
501_em_1,identical,87x72,87x72,true,\sqrt { 5 0 },\sqrt { 5 0 }
501_em_20,identical,287x103,287x103,true,"q = ( x _ { q } , y _ { q } , z _ { q } , w _ { q } )","q = ( x _ { q } , y _ { q } , z _ { q } , w _ { q } )"
501_em_21,identical,206x77,206x77,true,\theta \rightarrow 0,\theta \rightarrow 0
501_em_22,identical,186x71,186x71,true,\forall \gamma \in X,\forall \gamma \in X
501_em_23,identical,84x68,84x68,true,\phi > 0,\phi > 0
501_em_24,identical,219x90,219x90,true,\log v = b \log 2,\log v = b \log 2
501_em_2,identical,286x95,286x95,true,"m _ { i } , v _ { i } , f _ { i }","m _ { i } , v _ { i } , f _ { i }"
501_em_3,identical,51x69,51x69,true,k _ { e },k _ { e }
501_em_4,identical,298x92,298x92,true,S u p E \leq S u p F,S u p E \leq S u p F
501_em_5,identical,87x72,87x72,true,\sqrt { 5 0 },\sqrt { 5 0 }
501_em_6,identical,306x83,306x83,true,f ( 1 . 9 9 9 9 9 ) = 3 . 9 9 9 9 9,f ( 1 . 9 9 9 9 9 ) = 3 . 9 9 9 9 9
501_em_7,identical,490x72,490x72,true,S S E + S S A B + S S B + S S A,S S E + S S A B + S S B + S S A
501_em_8,identical,490x94,490x94,true,\sin \alpha \sin \beta = \frac { 1 } { 2 } [ \cos ( \alpha - \beta ) - \cos ( \alpha + \beta ) ],\sin \alpha \sin \beta = \frac { 1 } { 2 } [ \cos ( \alpha - \beta ) - \cos ( \alpha + \beta ) ]
501_em_9,identical,499x167,499x167,true,\int \sum _ { j = 0 } ^ { \infty } a _ { j } z ^ { j } d z = \sum _ { j = 1 } ^ { \infty } \frac { a _ { j - 1 } } { j } x ^ { j },\int \sum _ { j = 0 } ^ { \infty } a _ { j } z ^ { j } d z = \sum _ { j = 1 } ^ { \infty } \frac { a _ { j - 1 } } { j } x ^ { j }
502_em_0,identical,67x56,67x56,true,6 3,6 3
502_em_10,identical,82x68,82x68,true,\beta = 1,\beta = 1
502_em_11,identical,590x119,590x119,true,( 1 - 2 ^ { - s } ) ( 1 + \frac { 1 } { 2 ^ { s } } + \frac { 1 } { 3 ^ { s } } + \frac { 1 } { 4 ^ { s } } + \frac { 1 } { 5 ^ { s } } + \ldots ),( 1 - 2 ^ { - s } ) ( 1 + \frac { 1 } { 2 ^ { s } } + \frac { 1 } { 3 ^ { s } } + \frac { 1 } { 4 ^ { s } } + \frac { 1 } { 5 ^ { s } } + \ldots )
502_em_12,identical,73x75,73x75,true,R _ { L },R _ { L }
502_em_13,identical,454x99,454x99,true,e ^ { x } + 1 8 x + 1 2,e ^ { x } + 1 8 x + 1 2
502_em_14,identical,973x138,973x138,true,p ( \alpha ) = \alpha ^ { m } + b _ { m - 2 } \alpha ^ { m - 1 } + \ldots + b _ { 3 } \alpha ^ { 4 } + b _ { 1 } \alpha + b _ { 0 },p ( \alpha ) = \alpha ^ { m } + b _ { m - 2 } \alpha ^ { m - 1 } + \ldots + b _ { 3 } \alpha ^ { 4 } + b _ { 1 } \alpha + b _ { 0 }
502_em_15,identical,512x121,512x121,true,\theta _ { i + 1 } = \theta _ { i } - \alpha _ { i },\theta _ { i + 1 } = \theta _ { i } - \alpha _ { i }
502_em_16,identical,633x205,633x205,true,\sqrt { v ^ { 2 } - v _ { v } ^ { 2 } } = \frac { v _ { v } ^ { 2 } } { \sqrt { v ^ { 2 } - v _ { v } ^ { 2 } } },\sqrt { v ^ { 2 } - v _ { v } ^ { 2 } } = \frac { v _ { v } ^ { 2 } } { \sqrt { v ^ { 2 } - v _ { v } ^ { 2 } } }
502_em_17,identical,558x200,558x200,true,\frac { d } { d \theta } e ^ { i \theta } = i e ^ { i \theta },\frac { d } { d \theta } e ^ { i \theta } = i e ^ { i \theta }
502_em_18,identical,85x61,85x61,true,9 \sqrt { 2 },9 \sqrt { 2 }
502_em_19,identical,515x175,515x175,true,\frac { a } { b } + \frac { c } { b } = \frac { a + c } { b },\frac { a } { b } + \frac { c } { b } = \frac { a + c } { b }
502_em_1,identical,849x127,849x127,true,x ^ { 8 } + x ^ { 6 } + x ^ { 4 } + x ^ { 2 } + 1,x ^ { 8 } + x ^ { 6 } + x ^ { 4 } + x ^ { 2 } + 1
502_em_20,identical,307x119,307x119,true,\int \frac { 1 } { y } \frac { d y } { d x } d x = \int a d x,\int \frac { 1 } { y } \frac { d y } { d x } d x = \int a d x
502_em_21,identical,832x105,832x105,true,a _ { 0 } + 3 a _ { 1 } + 9 a _ { 2 } + 2 7 a _ { 3 } = 0,a _ { 0 } + 3 a _ { 1 } + 9 a _ { 2 } + 2 7 a _ { 3 } = 0
