id,tamer_dimensions,reference_dimensions,pixels_equal
UN_128_em_1014,299x102,299x102,true
UN_107_em_174,340x139,340x139,true
UN_112_em_275,186x101,186x101,true
UN_101_em_17,466x113,466x113,true
UN_461_em_871,316x94,316x94,true
UN_120_em_438,394x110,394x110,true
UN_130_em_1051,120x114,120x114,true
UN_458_em_787,416x83,416x83,true
UN_125_em_547,214x103,214x103,true
UN_112_em_279,560x155,560x155,true
UN_128_em_1018,226x117,226x117,true
UN_108_em_177,248x77,248x77,true
UN_456_em_746,230x110,230x110,true
UN_453_em_655,330x123,330x123,true
UN_118_em_384,486x93,486x93,true
UN_105_em_116,291x103,291x103,true
UN_122_em_475,374x107,374x107,true
UN_108_em_190,292x90,292x90,true
UN_130_em_1053,780x119,780x119,true
UN_102_em_47,314x122,314x122,true
UN_451_em_616,415x106,415x106,true
UN_116_em_322,278x101,278x101,true
UN_461_em_861,320x76,320x76,true
UN_108_em_178,221x120,221x120,true
UN_460_em_839,335x98,335x98,true
UN_115_em_315,420x114,420x114,true
UN_455_em_718,207x104,207x104,true
UN_134_em_1142,411x152,411x152,true
UN_101_em_7,304x114,304x114,true
UN_455_em_705,328x82,328x82,true
UN_124_em_521,276x88,276x88,true
UN_127_em_596,688x101,688x101,true
UN_104_em_92,364x97,364x97,true
UN_116_em_323,172x73,172x73,true
UN_123_em_500,352x120,352x120,true
UN_456_em_749,463x96,463x96,true
UN_126_em_569,576x144,576x144,true
UN_111_em_264,374x84,374x84,true
UN_466_em_977,493x88,493x88,true
UN_460_em_848,358x89,358x89,true
UN_121_em_446,435x98,435x98,true
UN_123_em_497,189x88,189x88,true
UN_110_em_237,450x100,450x100,true
UN_121_em_448,461x90,461x90,true
UN_118_em_391,301x92,301x92,true
UN_465_em_951,579x97,579x97,true
UN_124_em_520,414x109,414x109,true
UN_458_em_793,248x123,248x123,true
UN_456_em_747,217x106,217x106,true
UN_127_em_585,399x100,399x100,true
UN_132_em_1102,293x102,293x102,true
UN_130_em_1074,479x135,479x135,true
UN_122_em_474,255x110,255x110,true
UN_101_em_22,413x124,413x124,true
UN_128_em_1000,324x98,324x98,true
UN_458_em_792,192x110,192x110,true
UN_452_em_634,176x128,176x128,true
UN_124_em_529,419x150,419x150,true
UN_128_em_1004,326x104,326x104,true
UN_108_em_192,359x86,359x86,true
UN_112_em_270,332x105,332x105,true
UN_109_em_223,240x143,240x143,true
UN_109_em_207,447x110,447x110,true
UN_466_em_987,260x84,260x84,true
UN_104_em_95,311x160,311x160,true
UN_111_em_260,375x94,375x94,true
UN_461_em_860,361x102,361x102,true
UN_108_em_186,229x113,229x113,true
UN_462_em_893,301x145,301x145,true
UN_109_em_217,197x170,197x170,true
UN_109_em_208,270x132,270x132,true
UN_106_em_148,519x111,519x111,true
UN_130_em_1070,361x122,361x122,true
UN_102_em_42,450x78,450x78,true
UN_114_em_305,572x125,572x125,true
UN_454_em_676,393x91,393x91,true
UN_101_em_18,398x126,398x126,true
UN_110_em_233,639x109,639x109,true
UN_458_em_781,123x94,123x94,true
UN_134_em_1140,888x115,888x115,true
UN_452_em_640,338x78,338x78,true
UN_121_em_451,197x107,197x107,true
UN_116_em_319,376x112,376x112,true
UN_117_em_358,663x87,663x87,true
UN_129_em_1047,349x106,349x106,true
UN_454_em_687,365x84,365x84,true
UN_455_em_719,310x112,310x112,true
UN_120_em_431,318x82,318x82,true
UN_131_em_1092,370x121,370x121,true
UN_128_em_1009,243x109,243x109,true
UN_464_em_932,379x133,379x133,true
UN_105_em_124,224x92,224x92,true
UN_459_em_813,286x101,286x101,true
UN_466_em_986,648x131,648x131,true
UN_466_em_991,297x112,297x112,true
UN_119_em_412,450x114,450x114,true
UN_463_em_923,384x107,384x107,true
UN_463_em_924,411x170,411x170,true
UN_115_em_313,349x115,349x115,true
UN_106_em_149,394x92,394x92,true
UN_110_em_246,420x137,420x137,true
UN_463_em_901,456x102,456x102,true
UN_458_em_775,365x113,365x113,true
UN_102_em_46,397x120,397x120,true
UN_451_em_609,470x129,470x129,true
UN_129_em_1026,365x178,365x178,true
UN_123_em_504,336x125,336x125,true
UN_127_em_601,333x117,333x117,true
UN_451_em_601,347x126,347x126,true
UN_117_em_350,484x198,484x198,true
UN_466_em_985,547x91,547x91,true
UN_127_em_589,358x102,358x102,true
UN_125_em_545,324x96,324x96,true
UN_130_em_1072,671x121,671x121,true
UN_126_em_583,526x84,526x84,true
UN_117_em_348,483x145,483x145,true
UN_118_em_379,311x122,311x122,true
UN_118_em_368,494x87,494x87,true
UN_106_em_130,559x154,559x154,true
UN_465_em_952,318x106,318x106,true
UN_108_em_198,382x97,382x97,true
UN_127_em_594,458x126,458x126,true
UN_463_em_912,595x100,595x100,true
UN_121_em_452,510x113,510x113,true
UN_122_em_471,324x115,324x115,true
UN_105_em_103,228x94,228x94,true
UN_130_em_1066,264x152,264x152,true
UN_453_em_658,361x143,361x143,true
UN_457_em_763,254x100,254x100,true
UN_119_em_410,256x136,256x136,true
UN_453_em_671,213x107,213x107,true
UN_451_em_607,441x136,441x136,true
UN_106_em_140,286x156,286x156,true
UN_460_em_833,369x78,369x78,true
UN_451_em_603,181x111,181x111,true
UN_111_em_252,549x109,549x109,true
UN_128_em_1011,356x92,356x92,true
UN_462_em_894,275x115,275x115,true
UN_127_em_595,549x105,549x105,true
UN_112_em_271,403x87,403x87,true
UN_466_em_980,373x105,373x105,true
UN_130_em_1067,446x129,446x129,true
UN_102_em_34,380x102,380x102,true
UN_131_em_1098,449x178,449x178,true
UN_465_em_967,388x100,388x100,true
UN_132_em_1110,675x101,675x101,true
UN_117_em_367,210x126,210x126,true
UN_119_em_403,601x166,601x166,true
UN_124_em_537,332x105,332x105,true
UN_126_em_581,350x153,350x153,true
UN_104_em_81,362x132,362x132,true
UN_458_em_795,486x147,486x147,true
UN_104_em_85,471x119,471x119,true
UN_458_em_794,380x89,380x89,true
UN_107_em_168,453x125,453x125,true
UN_453_em_662,476x102,476x102,true
UN_103_em_59,383x130,383x130,true
UN_457_em_750,362x130,362x130,true
UN_116_em_327,372x126,372x126,true
UN_464_em_929,497x117,497x117,true
UN_465_em_959,410x153,410x153,true
UN_117_em_354,530x98,530x98,true
UN_114_em_308,328x150,328x150,true
UN_463_em_915,520x124,520x124,true
UN_106_em_143,404x98,404x98,true
UN_451_em_604,281x104,281x104,true
UN_103_em_70,335x96,335x96,true
UN_104_em_78,303x137,303x137,true
UN_129_em_1036,333x92,333x92,true
UN_121_em_458,581x110,581x110,true
UN_457_em_764,431x194,431x194,true
UN_458_em_790,383x137,383x137,true
UN_109_em_214,276x155,276x155,true
UN_464_em_945,282x119,282x119,true
UN_114_em_302,797x119,797x119,true
UN_107_em_173,405x117,405x117,true
UN_461_em_863,332x91,332x91,true
UN_465_em_970,715x109,715x109,true
UN_130_em_1063,404x114,404x114,true
UN_454_em_678,375x143,375x143,true
UN_461_em_864,362x125,362x125,true
UN_460_em_825,300x124,300x124,true
UN_123_em_511,443x133,443x133,true
UN_111_em_257,976x108,976x108,true
UN_120_em_424,481x172,481x172,true
UN_455_em_710,400x189,400x189,true
UN_121_em_445,460x112,460x112,true
UN_465_em_966,835x114,835x114,true
UN_456_em_743,224x99,224x99,true
UN_128_em_1007,158x98,158x98,true
UN_465_em_961,438x148,438x148,true
UN_102_em_37,432x103,432x103,true
UN_101_em_13,630x123,630x123,true
UN_105_em_106,343x175,343x175,true
UN_105_em_104,331x116,331x116,true
UN_116_em_342,233x140,233x140,true
UN_117_em_360,367x134,367x134,true
UN_107_em_152,491x106,491x106,true
UN_455_em_713,394x156,394x156,true
UN_114_em_300,406x94,406x94,true
UN_461_em_854,455x97,455x97,true
UN_129_em_1039,498x85,498x85,true
UN_128_em_1001,291x102,291x102,true
UN_117_em_355,521x91,521x91,true
UN_118_em_381,479x209,479x209,true
UN_454_em_675,470x102,470x102,true
UN_463_em_911,729x123,729x123,true
UN_116_em_330,305x87,305x87,true
UN_460_em_842,314x98,314x98,true
UN_122_em_469,526x117,526x117,true
UN_124_em_533,442x107,442x107,true
UN_464_em_943,473x130,473x130,true
UN_109_em_210,378x141,378x141,true
UN_115_em_317,589x114,589x114,true
UN_466_em_983,363x114,363x114,true
UN_132_em_1109,533x193,533x193,true
UN_457_em_771,473x131,473x131,true
UN_110_em_242,681x91,681x91,true
UN_104_em_90,434x105,434x105,true
UN_134_em_1139,662x148,662x148,true
UN_109_em_220,298x155,298x155,true
UN_459_em_811,653x111,653x111,true
UN_113_em_295,867x109,867x109,true
UN_129_em_1029,468x157,468x157,true
UN_130_em_1064,316x87,316x87,true
UN_459_em_805,369x113,369x113,true
UN_466_em_990,501x92,501x92,true
UN_106_em_127,476x92,476x92,true
UN_460_em_837,293x112,293x112,true
UN_123_em_495,376x138,376x138,true
UN_117_em_347,298x126,298x126,true
UN_130_em_1059,404x153,404x153,true
UN_125_em_546,593x135,593x135,true
UN_118_em_370,355x79,355x79,true
UN_111_em_262,1003x125,1003x125,true
UN_110_em_238,550x130,550x130,true
UN_118_em_374,349x128,349x128,true
UN_452_em_645,315x112,315x112,true
UN_462_em_877,317x171,317x171,true
UN_121_em_447,332x120,332x120,true
UN_134_em_1141,651x162,651x162,true
UN_455_em_715,911x125,911x125,true
UN_123_em_501,453x115,453x115,true
UN_113_em_290,598x123,598x123,true
UN_460_em_841,308x108,308x108,true
UN_127_em_588,732x112,732x112,true
UN_109_em_206,382x123,382x123,true
UN_121_em_454,515x104,515x104,true
UN_461_em_859,203x104,203x104,true
UN_134_em_1143,264x197,264x197,true
UN_114_em_297,833x179,833x179,true
UN_101_em_24,396x154,396x154,true
UN_133_em_1115,321x113,321x113,true
UN_127_em_598,684x139,684x139,true
UN_460_em_835,425x109,425x109,true
UN_455_em_700,497x163,497x163,true
UN_126_em_573,365x92,365x92,true
UN_110_em_225,541x111,541x111,true
UN_108_em_197,293x86,293x86,true
UN_465_em_960,561x105,561x105,true
UN_463_em_907,548x126,548x126,true
UN_112_em_266,208x117,208x117,true
UN_128_em_1024,185x122,185x122,true
UN_102_em_39,598x110,598x110,true
UN_112_em_278,648x96,648x96,true
UN_122_em_486,635x181,635x181,true
UN_122_em_485,640x138,640x138,true
UN_451_em_615,187x102,187x102,true
UN_112_em_273,199x115,199x115,true
UN_130_em_1065,641x148,641x148,true
UN_102_em_26,405x188,405x188,true
UN_124_em_527,460x157,460x157,true
UN_133_em_1137,367x129,367x129,true
UN_466_em_988,442x105,442x105,true
UN_103_em_55,377x133,377x133,true
UN_459_em_821,442x139,442x139,true
UN_132_em_1101,517x114,517x114,true
UN_119_em_406,481x157,481x157,true
UN_104_em_97,221x135,221x135,true
UN_116_em_340,347x125,347x125,true
UN_461_em_862,399x106,399x106,true
UN_122_em_478,525x206,525x206,true
UN_115_em_312,467x168,467x168,true
UN_118_em_390,579x89,579x89,true
UN_451_em_613,183x129,183x129,true
UN_118_em_392,284x135,284x135,true
UN_118_em_387,503x163,503x163,true
UN_129_em_1034,580x84,580x84,true
UN_464_em_938,225x122,225x122,true
UN_110_em_235,479x78,479x78,true
UN_127_em_599,491x171,491x171,true
UN_463_em_914,503x145,503x145,true
UN_120_em_429,313x197,313x197,true
UN_456_em_726,451x102,451x102,true
UN_462_em_880,577x120,577x120,true
UN_116_em_336,372x112,372x112,true
UN_454_em_690,489x104,489x104,true
UN_459_em_800,587x112,587x112,true
UN_461_em_852,392x112,392x112,true
UN_117_em_345,672x132,672x132,true
UN_108_em_183,240x98,240x98,true
UN_104_em_94,573x132,573x132,true
UN_121_em_449,467x133,467x133,true
UN_465_em_968,711x98,711x98,true
UN_125_em_549,536x147,536x147,true
UN_102_em_44,288x129,288x129,true
UN_464_em_941,748x102,748x102,true
UN_105_em_109,495x111,495x111,true
UN_122_em_484,922x153,922x153,true
UN_109_em_203,342x96,342x96,true
UN_463_em_910,341x102,341x102,true
UN_101_em_4,539x155,539x155,true
UN_125_em_563,435x103,435x103,true
UN_123_em_512,654x186,654x186,true
UN_133_em_1121,458x157,458x157,true
UN_458_em_797,531x181,531x181,true
UN_460_em_849,384x114,384x114,true
UN_112_em_281,574x121,574x121,true
UN_106_em_132,519x108,519x108,true
UN_106_em_135,632x108,632x108,true
UN_457_em_756,483x169,483x169,true
UN_118_em_369,456x117,456x117,true
UN_462_em_885,347x126,347x126,true
UN_102_em_43,605x147,605x147,true
UN_128_em_1022,418x121,418x121,true
UN_106_em_144,750x86,750x86,true
UN_133_em_1129,379x102,379x102,true
UN_466_em_981,439x146,439x146,true
UN_117_em_343,726x182,726x182,true
UN_133_em_1138,346x118,346x118,true
UN_120_em_437,647x166,647x166,true
UN_459_em_801,480x165,480x165,true
UN_120_em_440,432x154,432x154,true
UN_129_em_1025,634x101,634x101,true
UN_131_em_1097,235x101,235x101,true
UN_104_em_99,481x125,481x125,true
UN_119_em_411,612x97,612x97,true
UN_112_em_268,642x95,642x95,true
UN_113_em_288,710x132,710x132,true
UN_101_em_11,618x157,618x157,true
UN_105_em_115,496x125,496x125,true
UN_108_em_179,391x107,391x107,true
UN_459_em_820,456x146,456x146,true
UN_463_em_904,612x128,612x128,true
UN_453_em_660,605x112,605x112,true
UN_454_em_686,350x132,350x132,true
UN_460_em_838,385x115,385x115,true
UN_465_em_957,726x109,726x109,true
UN_451_em_619,422x94,422x94,true
UN_461_em_872,401x113,401x113,true
UN_114_em_306,400x124,400x124,true
UN_123_em_505,647x149,647x149,true
UN_465_em_955,379x188,379x188,true
UN_103_em_68,542x121,542x121,true
UN_111_em_254,574x140,574x140,true
UN_101_em_6,376x121,376x121,true
UN_459_em_810,295x82,295x82,true
UN_103_em_61,617x77,617x77,true
UN_108_em_196,607x88,607x88,true
UN_125_em_567,244x132,244x132,true
UN_131_em_1094,250x121,250x121,true
UN_130_em_1056,708x90,708x90,true
UN_461_em_873,383x257,383x257,true
UN_127_em_586,890x184,890x184,true
UN_451_em_618,273x137,273x137,true
UN_461_em_874,384x204,384x204,true
UN_117_em_361,532x143,532x143,true
UN_124_em_538,255x123,255x123,true
UN_463_em_905,528x174,528x174,true
UN_118_em_383,305x297,305x297,true
UN_454_em_692,350x109,350x109,true
UN_105_em_114,554x138,554x138,true
UN_123_em_502,799x83,799x83,true
UN_107_em_156,537x122,537x122,true
UN_455_em_708,801x136,801x136,true
UN_456_em_744,541x104,541x104,true
UN_465_em_963,1399x124,1399x124,true
UN_119_em_397,766x141,766x141,true
UN_103_em_74,608x78,608x78,true
UN_126_em_578,525x134,525x134,true
UN_464_em_940,427x143,427x143,true
UN_124_em_535,454x228,454x228,true
UN_458_em_777,408x108,408x108,true
UN_103_em_60,678x121,678x121,true
UN_125_em_548,435x132,435x132,true
UN_458_em_778,579x111,579x111,true
UN_124_em_540,439x147,439x147,true
UN_120_em_422,509x135,509x135,true
UN_451_em_624,302x219,302x219,true
UN_458_em_799,631x125,631x125,true
UN_466_em_989,415x105,415x105,true
UN_454_em_679,618x102,618x102,true
UN_108_em_184,506x130,506x130,true
UN_104_em_86,1198x105,1198x105,true
UN_452_em_646,863x122,863x122,true
UN_123_em_503,647x181,647x181,true
UN_131_em_1090,562x177,562x177,true
UN_121_em_461,324x147,324x147,true
UN_102_em_45,611x149,611x149,true
UN_122_em_487,253x114,253x114,true
UN_459_em_814,381x125,381x125,true
UN_108_em_194,535x107,535x107,true
UN_106_em_133,668x130,668x130,true
UN_455_em_712,656x117,656x117,true
UN_459_em_819,405x176,405x176,true
UN_463_em_913,651x109,651x109,true
UN_122_em_490,564x93,564x93,true
UN_103_em_63,697x90,697x90,true
UN_107_em_171,1075x140,1075x140,true
UN_457_em_773,647x160,647x160,true
UN_455_em_720,1104x182,1104x182,true
UN_128_em_1023,491x115,491x115,true
UN_107_em_169,519x141,519x141,true
UN_106_em_146,1019x140,1019x140,true
UN_101_em_19,1024x103,1024x103,true
UN_110_em_247,882x133,882x133,true
UN_122_em_473,712x141,712x141,true
UN_103_em_53,807x110,807x110,true
UN_106_em_147,1034x200,1034x200,true
