id,tamer_dimensions,reference_dimensions,pixels_equal
UN19_1031_em_445,265x80,487x131,false
UN19wb_1107_em_986,797x122,442x78,false
UN19_1023_em_329,483x123,426x111,false
UN19_1031_em_439,655x118,466x91,false
UN19_1031_em_441,698x104,356x65,false
ISICal19_1203_em_786,488x118,292x80,false
UN19_1032_em_455,490x72,740x99,false
UN19_1034_em_493,334x112,565x177,false
UN19wb_1104_em_935,435x93,526x109,false
UN19_1002_em_28,315x100,458x137,false
UN19_1021_em_298,819x115,737x106,false
UN19_1003_em_44,525x98,534x100,false
UN19_1005_em_74,247x97,466x169,false
UN19_1035_em_499,300x101,407x130,false
UN19wb_1112_em_1064,201x99,246x118,false
UN19_1010_em_149,464x125,396x110,false
UN19wb_1119_em_1169,266x98,290x106,false
UN19_1027_em_384,486x118,434x109,false
UN19wb_1118_em_1152,411x112,485x129,false
ISICal19_1206_em_838,361x106,284x89,false
UN19_1013_em_191,338x96,644x165,false
UN19_1022_em_304,359x90,442x107,false
UN19wb_1108_em_1001,605x110,479x92,false
UN19wb_1114_em_1094,251x132,268x141,false
UN19wb_1102_em_906,206x104,247x123,false
UN19wb_1120_em_1175,229x117,182x96,false
UN19wb_1109_em_1014,275x128,195x95,false
UN19wb_1116_em_1119,397x96,373x92,false
UN19_1001_em_3,193x144,115x89,false
UN19wb_1119_em_1157,407x113,336x98,false
UN19_1009_em_133,438x100,611x132,false
UN19_1050_em_723,186x133,182x131,false
UN19_1019_em_258,489x94,754x134,false
UN19_1025_em_359,493x89,629x109,false
UN19_1030_em_428,417x107,392x103,false
ISICal19_1203_em_792,328x91,269x80,false
ISICal19_1202_em_769,371x99,444x115,false
UN19_1039_em_562,402x112,474x129,false
UN19wb_1104_em_940,297x118,228x96,false
ISICal19_1203_em_789,402x114,336x100,false
UN19_1003_em_43,628x117,480x95,false
UN19wb_1104_em_934,517x107,537x111,false
UN19_1010_em_141,617x82,573x79,false
UN19wb_1116_em_1110,281x191,206x143,false
UN19_1046_em_664,332x222,153x108,false
UN19_1024_em_330,455x96,659x131,false
UN19_1051_em_735,505x99,695x128,false
UN19_1043_em_615,338x92,778x186,false
UN19_1023_em_315,444x106,546x126,false
ISICal19_1204_em_808,517x124,585x138,false
UN19_1029_em_419,476x76,497x80,false
UN19_1039_em_563,473x90,587x108,false
UN19_1012_em_169,402x72,732x113,false
UN19_1004_em_55,175x116,460x291,false
UN19_1051_em_737,449x75,716x107,false
UN19_1031_em_436,427x110,379x100,false
UN19_1008_em_117,536x99,349x73,false
UN19wb_1109_em_1010,768x97,399x63,false
UN19wb_1118_em_1140,242x104,273x115,false
ISICal19_1202_em_768,325x95,451x125,false
UN19_1048_em_702,436x125,340x102,false
UN19wb_1117_em_1136,763x84,595x72,false
UN19_1016_em_214,438x94,763x149,false
ISICal19_1204_em_805,392x129,524x167,false
ISICal19_1211_em_899,594x85,615x88,false
UN19_1041_em_589,330x136,399x162,false
UN19wb_1107_em_975,546x113,469x100,false
UN19_1032_em_454,247x117,312x143,false
ISICal19_1206_em_827,587x123,519x113,false
UN19_1006_em_85,240x110,302x135,false
UN19_1045_em_653,403x168,279x122,false
UN19wb_1106_em_962,314x95,544x151,false
UN19_1036_em_519,350x139,285x117,false
UN19wb_1112_em_1056,317x97,303x95,false
UN19wb_1106_em_965,333x91,423x110,false
UN19_1046_em_663,618x180,299x98,false
UN19_1023_em_328,492x89,782x130,false
UN19_1040_em_579,345x96,552x142,false
ISICal19_1207_em_845,341x121,294x107,false
UN19_1011_em_160,328x73,379x81,false
ISICal19_1210_em_881,103x90,109x95,false
UN19_1002_em_25,316x118,317x119,false
ISICal19_1207_em_842,355x102,364x105,false
UN19wb_1108_em_996,413x124,254x84,false
UN19_1003_em_40,346x113,352x116,false
UN19_1044_em_633,244x105,541x212,false
ISICal19_1206_em_837,464x145,316x106,false
UN19wb_1111_em_1041,347x92,318x86,false
UN19wb_1107_em_989,385x98,471x116,false
ISICal19_1205_em_822,662x145,643x142,false
UN19_1034_em_483,374x86,624x129,false
UN19_1043_em_623,388x83,788x146,false
UN19_1029_em_416,350x141,288x119,false
UN19wb_1106_em_968,325x94,457x125,false
UN19_1006_em_89,320x117,470x163,false
UN19_1021_em_291,224x125,359x193,false
UN19_1002_em_21,176x106,234x136,false
UN19_1013_em_181,435x84,719x125,false
ISICal19_1206_em_825,154x88,239x128,false
UN19_1010_em_145,739x128,385x78,false
UN19_1028_em_401,344x91,503x125,false
UN19_1051_em_736,217x145,312x204,false
UN19_1004_em_54,176x108,445x256,false
UN19_1008_em_105,208x115,217x121,false
UN19_1025_em_355,377x126,403x134,false
UN19wb_1112_em_1051,306x109,308x110,false
UN19_1013_em_190,281x96,605x185,false
UN19_1042_em_613,240x117,381x177,false
UN19_1007_em_90,237x144,212x130,false
UN19_1027_em_383,569x191,381x135,false
UN19wb_1115_em_1102,242x139,217x126,false
UN19_1026_em_374,204x149,149x111,false
UN19wb_1103_em_919,208x111,262x136,false
UN19_1049_em_705,205x107,264x134,false
UN19wb_1121_em_1185,262x91,318x108,false
ISICal19_1210_em_882,503x93,314x67,false
UN19_1028_em_394,416x73,496x84,false
ISICal19_1210_em_877,193x127,148x100,false
UN19wb_1104_em_937,353x112,313x102,false
ISICal19_1202_em_775,286x88,427x121,false
UN19_1017_em_235,368x121,517x163,false
UN19_1010_em_148,627x122,508x104,false
UN19wb_1110_em_1033,490x85,477x85,false
UN19_1019_em_262,519x144,463x132,false
UN19_1007_em_101,556x102,462x89,false
UN19_1037_em_530,291x107,516x177,false
UN19_1017_em_233,492x116,720x161,false
UN19_1004_em_59,142x90,423x247,false
UN19wb_1117_em_1131,190x102,361x182,false
UN19_1037_em_535,314x99,461x137,false
UN19wb_1111_em_1046,173x88,237x115,false
UN19_1027_em_388,432x137,393x127,false
UN19wb_1106_em_973,350x82,546x117,false
UN19wb_1103_em_921,149x85,212x115,false
ISICal19_1205_em_821,630x122,326x74,false
UN19_1050_em_730,243x103,281x117,false
UN19_1034_em_490,530x128,581x139,false
UN19_1034_em_494,386x136,507x173,false
UN19_1039_em_557,229x94,398x150,false
UN19_1026_em_362,308x136,349x152,false
UN19wb_1109_em_1005,372x90,230x65,false
UN19_1036_em_521,412x151,574x204,false
ISICal19_1203_em_780,402x139,388x136,false
UN19_1036_em_518,161x121,265x195,false
UN19_1023_em_317,622x110,598x108,false
UN19_1045_em_647,381x124,391x127,false
UN19wb_1113_em_1075,325x168,264x139,false
UN19_1010_em_137,577x80,549x78,false
UN19_1006_em_76,217x99,500x209,false
ISICal19_1211_em_895,337x100,258x82,false
UN19wb_1121_em_1197,367x89,372x91,false
UN19_1020_em_274,430x105,585x136,false
UN19wb_1113_em_1072,397x123,420x130,false
UN19_1023_em_320,382x146,406x154,false
UN19_1003_em_36,452x79,340x66,false
UN19_1020_em_270,393x118,381x115,false
UN19wb_1106_em_970,341x102,362x108,false
UN19wb_1102_em_907,319x90,437x117,false
UN19_1001_em_4,434x95,354x83,false
ISICal19_1206_em_834,618x190,401x130,false
UN19_1033_em_467,582x111,675x126,false
UN19_1044_em_640,318x88,822x197,false
UN19_1015_em_205,110x95,171x146,false
UN19wb_1116_em_1123,589x99,568x97,false
UN19_1025_em_353,398x132,387x130,false
UN19wb_1107_em_979,598x113,487x97,false
UN19_1026_em_364,636x78,380x57,false
UN19_1010_em_139,251x87,314x105,false
UN19_1011_em_164,621x76,620x77,false
UN19_1027_em_387,194x127,264x169,false
UN19_1028_em_404,409x88,713x137,false
UN19_1005_em_61,322x100,697x194,false
UN19_1047_em_687,262x191,182x135,false
ISICal19_1201_em_755,354x95,364x97,false
UN19_1050_em_720,416x131,408x130,false
UN19_1002_em_22,257x126,336x160,false
UN19_1041_em_585,262x118,558x236,false
UN19_1013_em_194,408x82,827x144,false
UN19wb_1105_em_955,390x142,252x99,false
UN19wb_1121_em_1192,350x129,241x95,false
UN19_1018_em_249,295x112,308x117,false
UN19wb_1102_em_911,293x179,384x230,false
UN19_1001_em_7,333x128,256x104,false
ISICal19_1207_em_850,410x102,538x128,false
UN19wb_1115_em_1100,469x119,332x91,false
UN19_1024_em_339,465x115,444x111,false
UN19wb_1119_em_1155,271x159,210x126,false
UN19_1035_em_501,364x148,352x145,false
UN19_1033_em_479,299x97,568x169,false
ISICal19_1204_em_800,435x146,451x151,false
UN19wb_1115_em_1099,697x81,654x78,false
UN19wb_1117_em_1134,273x124,219x104,false
UN19_1038_em_544,464x86,680x116,false
UN19_1045_em_646,364x159,379x165,false
UN19wb_1117_em_1132,310x82,423x104,false
UN19_1034_em_487,552x102,608x110,false
ISICal19_1205_em_816,343x134,496x187,false
UN19_1003_em_38,381x125,414x135,false
UN19_1048_em_691,427x77,595x99,false
UN19_1049_em_716,471x106,716x151,false
UN19_1005_em_67,435x111,542x134,false
UN19_1043_em_617,482x150,626x189,false
UN19wb_1116_em_1111,567x109,470x95,false
UN19_1038_em_552,422x136,563x175,false
UN19_1015_em_197,291x131,322x145,false
ISICal19_1203_em_782,310x91,335x97,false
UN19_1017_em_237,224x186,327x270,false
UN19_1011_em_153,501x155,390x126,false
UN19_1050_em_724,410x151,373x139,false
UN19wb_1116_em_1121,270x112,283x117,false
UN19_1042_em_607,256x153,299x178,false
UN19wb_1107_em_984,445x127,342x103,false
UN19_1031_em_447,385x135,315x114,false
UN19_1033_em_474,307x88,580x148,false
UN19_1033_em_475,307x110,453x155,false
UN19_1002_em_26,252x113,378x162,false
UN19wb_1117_em_1137,407x165,267x115,false
UN19_1030_em_432,403x80,667x118,false
UN19wb_1114_em_1090,793x92,509x69,false
ISICal19_1207_em_848,632x146,492x119,false
UN19_1018_em_247,135x217,104x162,false
UN19_1035_em_502,474x86,633x109,false
UN19wb_1113_em_1071,131x126,197x189,false
UN19_1005_em_71,252x99,501x179,false
UN19_1024_em_340,365x149,297x125,false
UN19_1031_em_443,314x109,329x113,false
UN19wb_1115_em_1095,904x105,500x69,false
UN19_1001_em_13,361x112,298x97,false
UN19_1041_em_586,131x187,160x230,false
UN19_1026_em_365,447x92,416x87,false
UN19wb_1113_em_1067,352x125,373x132,false
UN19_1020_em_278,670x87,655x86,false
UN19_1001_em_12,479x98,438x93,false
UN19_1049_em_712,499x99,689x129,false
UN19_1018_em_244,293x100,525x163,false
UN19wb_1102_em_900,265x95,444x147,false
UN19_1029_em_409,272x165,286x174,false
UN19wb_1117_em_1125,389x93,473x110,false
UN19_1011_em_163,518x134,388x106,false
ISICal19_1201_em_751,399x83,400x84,false
UN19_1027_em_378,369x123,431x141,false
ISICal19_1203_em_784,518x106,435x93,false
ISICal19_1205_em_817,518x165,366x123,false
UN19wb_1115_em_1096,453x188,264x117,false
UN19_1045_em_645,227x107,444x195,false
UN19wb_1111_em_1039,665x87,457x68,false
UN19wb_1115_em_1098,610x120,508x104,false
UN19_1033_em_466,432x92,657x130,false
ISICal19_1204_em_802,558x117,756x151,false
ISICal19_1206_em_833,502x191,403x157,false
ISICal19_1207_em_853,333x93,526x137,false
UN19_1047_em_675,482x101,509x106,false
UN19wb_1109_em_1013,457x138,308x100,false
UN19_1011_em_156,544x107,502x102,false
UN19_1002_em_29,547x104,538x104,false
UN19_1036_em_524,199x133,374x241,false
ISICal19_1209_em_857,722x184,524x139,false
UN19wb_1109_em_1007,482x133,376x108,false
ISICal19_1211_em_890,687x94,641x90,false
UN19_1032_em_457,561x105,795x140,false
UN19_1024_em_335,262x105,448x168,false
UN19_1048_em_695,256x131,249x128,false
UN19wb_1121_em_1191,445x84,445x85,false
UN19wb_1113_em_1078,327x117,423x148,false
ISICal19_1211_em_898,292x127,283x125,false
UN19_1022_em_305,583x91,615x96,false
UN19_1042_em_605,235x93,465x167,false
UN19wb_1110_em_1027,381x103,414x111,false
UN19_1034_em_492,342x196,444x252,false
ISICal19_1204_em_809,459x131,596x165,false
UN19_1020_em_281,386x105,515x134,false
UN19_1030_em_427,296x89,449x125,false
UN19_1016_em_219,252x125,436x205,false
UN19_1015_em_208,526x87,718x112,false
UN19wb_1106_em_974,341x111,358x116,false
ISICal19_1201_em_764,563x93,630x102,false
UN19wb_1106_em_972,249x102,347x136,false
UN19wb_1116_em_1124,429x134,425x134,false
UN19wb_1110_em_1031,259x123,203x100,false
UN19_1012_em_165,448x140,531x163,false
UN19_1012_em_178,515x134,715x179,false
UN19_1016_em_223,861x142,772x130,false
ISICal19_1203_em_785,621x139,361x91,false
UN19_1003_em_39,433x128,365x111,false
UN19_1019_em_269,355x113,480x148,false
ISICal19_1201_em_756,333x132,280x115,false
UN19_1006_em_83,297x140,272x130,false
UN19_1020_em_279,523x94,666x114,false
UN19wb_1108_em_997,831x99,585x77,false
UN19_1049_em_714,450x135,544x160,false
UN19_1010_em_144,359x121,259x93,false
UN19wb_1111_em_1049,505x156,379x123,false
UN19_1033_em_473,526x109,719x141,false
UN19wb_1103_em_915,126x113,223x197,false
UN19_1046_em_667,300x114,354x132,false
UN19_1024_em_333,376x124,479x154,false
UN19_1019_em_268,575x140,759x179,false
UN19_1044_em_635,179x115,509x308,false
UN19_1044_em_641,354x88,711x156,false
UN19wb_1103_em_926,154x132,222x188,false
UN19_1041_em_595,249x144,360x203,false
UN19_1033_em_470,387x145,459x169,false
UN19_1007_em_96,298x207,168x121,false
ISICal19_1205_em_824,599x103,455x85,false
UN19wb_1108_em_1003,714x119,425x81,false
UN19_1051_em_747,686x92,813x106,false
UN19wb_1113_em_1076,479x103,498x106,false
UN19wb_1116_em_1120,384x101,445x115,false
UN19_1036_em_515,296x89,470x130,false
UN19wb_1104_em_944,613x107,494x91,false
UN19_1048_em_704,298x80,431x108,false
UN19wb_1114_em_1093,444x127,467x133,false
UN19_1037_em_526,310x78,801x169,false
UN19wb_1119_em_1167,356x112,399x124,false
UN19_1018_em_252,504x125,397x103,false
UN19wb_1104_em_932,417x101,526x124,false
UN19_1050_em_734,279x138,267x134,false
ISICal19_1205_em_813,535x166,454x145,false
UN19_1030_em_421,264x106,319x125,false
UN19wb_1120_em_1179,640x87,513x76,false
UN19_1050_em_722,303x133,355x154,false
UN19_1030_em_434,435x76,715x110,false
UN19wb_1120_em_1173,645x109,532x95,false
UN19_1050_em_721,220x96,380x155,false
UN19_1035_em_495,590x131,708x154,false
UN19wb_1117_em_1133,489x93,519x99,false
UN19_1015_em_202,490x164,433x147,false
UN19wb_1121_em_1187,326x135,321x133,false
UN19wb_1107_em_977,457x107,559x126,false
UN19_1028_em_398,778x114,749x111,false
UN19_1040_em_572,305x109,602x197,false
UN19_1031_em_449,333x193,260x154,false
UN19_1019_em_257,510x99,770x140,false
UN19_1001_em_10,541x104,479x95,false
UN19wb_1120_em_1174,332x103,386x117,false
ISICal19_1205_em_823,646x139,530x119,false
UN19_1028_em_395,392x140,425x151,false
UN19wb_1118_em_1144,557x136,411x106,false
ISICal19_1204_em_806,386x139,559x193,false
UN19_1032_em_464,345x116,589x184,false
UN19wb_1108_em_1004,283x157,165x97,false
UN19_1004_em_58,352x123,639x208,false
UN19wb_1105_em_953,371x142,273x110,false
UN19wb_1102_em_909,538x113,567x119,false
UN19_1049_em_713,453x129,652x178,false
UN19_1042_em_614,252x118,399x178,false
UN19_1025_em_349,456x119,489x127,false
UN19_1004_em_57,451x113,741x173,false
UN19wb_1120_em_1180,472x100,344x80,false
UN19wb_1111_em_1035,313x140,305x137,false
UN19_1032_em_451,404x148,515x184,false
UN19wb_1119_em_1160,445x139,370x119,false
UN19_1033_em_471,459x81,516x89,false
UN19_1038_em_549,497x94,518x99,false
UN19_1046_em_673,383x121,340x110,false
UN19wb_1109_em_1019,379x83,371x83,false
UN19wb_1118_em_1148,561x165,395x123,false
UN19_1032_em_460,374x106,676x175,false
UN19_1040_em_577,250x121,281x135,false
UN19_1016_em_217,561x82,782x107,false
UN19_1041_em_591,294x97,511x155,false
UN19_1047_em_682,536x132,581x142,false
UN19_1031_em_444,490x121,340x91,false
ISICal19_1201_em_753,425x108,331x89,false
UN19_1006_em_86,325x163,325x164,false
UN19wb_1102_em_904,320x112,530x174,false
UN19wb_1110_em_1028,552x119,371x88,false
UN19_1020_em_275,635x129,509x108,false
UN19_1002_em_18,460x89,578x108,false
UN19wb_1115_em_1107,307x109,363x126,false
UN19wb_1120_em_1170,349x77,606x119,false
UN19_1016_em_212,440x181,631x253,false
UN19_1001_em_14,421x138,392x131,false
ISICal19_1202_em_777,592x150,672x169,false
UN19_1044_em_638,221x116,486x239,false
UN19_1007_em_100,419x138,377x127,false
UN19_1007_em_91,317x118,312x117,false
UN19wb_1103_em_929,478x88,496x91,false
UN19_1044_em_631,349x122,843x268,false
UN19wb_1110_em_1026,397x87,565x116,false
UN19_1031_em_440,981x150,610x103,false
UN19wb_1105_em_958,620x185,297x99,false
UN19_1036_em_516,471x105,711x148,false
UN19_1020_em_276,612x116,749x138,false
UN19_1018_em_246,284x127,340x151,false
UN19wb_1112_em_1062,394x157,337x137,false
UN19_1024_em_334,430x133,514x155,false
UN19_1009_em_123,414x168,367x151,false
UN19_1021_em_285,304x135,580x243,false
UN19_1022_em_302,623x107,641x110,false
UN19wb_1115_em_1097,513x139,435x122,false
UN19wb_1110_em_1024,423x92,544x113,false
UN19wb_1118_em_1142,565x96,538x93,false
UN19wb_1109_em_1009,656x88,435x67,false
UN19wb_1106_em_969,229x113,386x183,false
UN19_1038_em_541,669x104,519x87,false
UN19_1003_em_31,671x122,711x128,false
UN19_1005_em_68,294x109,667x225,false
UN19_1038_em_548,527x94,770x128,false
UN19_1029_em_418,659x136,535x115,false
UN19_1045_em_648,698x134,737x141,false
UN19wb_1119_em_1164,562x108,649x123,false
UN19_1010_em_138,589x121,552x115,false
UN19_1039_em_561,568x92,722x111,false
UN19_1011_em_151,535x145,338x99,false
UN19_1044_em_639,367x111,825x225,false
UN19_1015_em_204,552x91,776x120,false
UN19_1048_em_699,259x102,236x95,false
UN19_1011_em_157,803x179,525x125,false
UN19_1018_em_242,802x88,773x86,false
UN19_1012_em_179,568x85,820x113,false
UN19wb_1105_em_959,784x160,411x95,false
UN19_1015_em_198,482x138,391x117,false
UN19wb_1121_em_1198,410x127,277x93,false
UN19_1050_em_725,425x108,663x158,false
UN19_1026_em_366,846x149,411x84,false
UN19_1005_em_60,566x166,536x160,false
UN19_1028_em_400,533x86,834x122,false
UN19wb_1115_em_1108,635x94,660x97,false
UN19wb_1107_em_981,609x124,446x97,false
UN19wb_1106_em_963,512x107,661x133,false
UN19_1045_em_652,755x123,739x122,false
UN19wb_1117_em_1135,712x112,517x88,false
UN19_1004_em_52,233x118,453x217,false
UN19_1028_em_399,595x149,594x150,false
UN19_1013_em_183,382x123,695x210,false
UN19_1023_em_323,266x134,303x151,false
UN19wb_1118_em_1154,390x175,277x129,false
UN19_1046_em_662,622x134,534x119,false
UN19_1028_em_392,739x162,590x134,false
UN19_1016_em_220,325x95,828x213,false
UN19_1047_em_681,364x138,396x149,false
UN19_1017_em_239,296x157,472x242,false
UN19_1027_em_381,798x112,839x118,false
UN19_1018_em_248,370x119,391x126,false
UN19wb_1102_em_908,550x112,585x119,false
UN19_1004_em_51,361x165,654x286,false
UN19_1007_em_99,348x135,422x161,false
UN19_1041_em_594,398x100,763x173,false
UN19_1003_em_35,540x78,700x95,false
ISICal19_1210_em_870,450x130,296x93,false
UN19_1022_em_313,319x156,297x147,false
UN19_1036_em_511,466x124,726x182,false
UN19_1015_em_209,1114x133,769x100,false
UN19_1002_em_27,555x89,713x108,false
ISICal19_1209_em_863,591x181,518x162,false
UN19_1024_em_332,589x118,722x141,false
UN19_1047_em_689,469x170,484x175,false
UN19_1039_em_558,403x115,617x165,false
UN19_1033_em_478,510x132,628x158,false
UN19wb_1116_em_1116,975x103,661x78,false
UN19wb_1107_em_980,526x193,334x130,false
ISICal19_1211_em_892,386x117,351x108,false
UN19wb_1119_em_1162,774x89,758x89,false
UN19wb_1120_em_1184,467x109,499x116,false
UN19_1038_em_545,467x161,531x181,false
ISICal19_1206_em_828,560x151,435x123,false
UN19_1027_em_376,692x109,704x111,false
UN19_1046_em_668,522x173,385x133,false
UN19_1005_em_66,431x123,574x159,false
UN19wb_1108_em_992,1155x120,600x75,false
UN19_1021_em_299,875x119,840x117,false
UN19_1039_em_555,530x94,721x120,false
ISICal19_1207_em_846,658x107,692x111,false
UN19wb_1113_em_1065,1281x141,654x84,false
ISICal19_1202_em_766,683x225,447x154,false
UN19wb_1105_em_957,852x118,521x82,false
ISICal19_1209_em_866,880x105,715x91,false
UN19wb_1102_em_903,566x144,596x151,false
UN19_1006_em_87,654x110,620x106,false
UN19_1045_em_651,336x108,586x176,false
UN19_1047_em_685,572x145,427x114,false
UN19wb_1118_em_1146,983x171,571x110,false
ISICal19_1201_em_761,583x112,487x99,false
UN19_1033_em_476,488x144,431x130,false
UN19_1036_em_522,654x103,763x117,false
UN19_1037_em_525,730x119,686x114,false
UN19_1031_em_446,796x165,571x125,false
UN19_1046_em_661,293x176,202x125,false
ISICal19_1209_em_855,1110x86,626x60,false
UN19_1006_em_80,374x105,620x161,false
UN19_1018_em_253,447x131,421x125,false
UN19_1005_em_64,558x109,806x149,false
UN19_1041_em_587,439x97,720x145,false
UN19_1034_em_491,442x115,723x177,false
UN19_1012_em_177,432x113,656x162,false
UN19_1015_em_195,441x160,490x177,false
UN19_1015_em_196,468x164,460x162,false
UN19_1015_em_206,572x118,656x133,false
UN19wb_1110_em_1021,393x121,445x136,false
UN19_1051_em_746,559x154,639x175,false
UN19_1048_em_700,625x98,659x103,false
UN19wb_1119_em_1156,401x128,449x142,false
ISICal19_1202_em_767,431x174,599x236,false
UN19_1047_em_680,1261x94,843x72,false
UN19_1044_em_643,410x101,765x172,false
UN19_1023_em_318,714x117,615x105,false
UN19_1015_em_199,526x443,255x217,false
ISICal19_1209_em_861,585x110,753x136,false
UN19wb_1114_em_1091,473x112,623x141,false
UN19_1032_em_450,507x122,778x176,false
UN19_1010_em_140,610x217,302x117,false
UN19wb_1104_em_933,525x127,492x121,false
ISICal19_1209_em_867,930x195,687x151,false
ISICal19_1210_em_884,524x119,516x118,false
UN19_1022_em_301,906x165,585x115,false
UN19_1011_em_154,927x118,737x100,false
UN19wb_1121_em_1189,631x120,437x90,false
UN19_1034_em_488,491x138,740x200,false
UN19wb_1117_em_1128,483x112,459x108,false
UN19_1030_em_430,573x143,732x178,false
ISICal19_1210_em_873,938x85,682x70,false
UN19wb_1106_em_960,614x129,553x119,false
UN19_1027_em_385,768x123,799x128,false
UN19_1049_em_709,447x140,542x167,false
UN19wb_1111_em_1037,531x107,526x106,false
UN19_1051_em_744,801x99,813x101,false
ISICal19_1211_em_891,763x119,604x100,false
UN19_1012_em_173,472x142,661x192,false
UN19wb_1114_em_1085,564x209,360x140,false
UN19wb_1116_em_1115,1144x99,613x65,false
UN19_1017_em_226,869x101,806x96,false
UN19_1019_em_255,392x158,466x185,false
UN19_1042_em_600,541x146,642x170,false
UN19_1002_em_20,602x83,719x95,false
UN19wb_1112_em_1050,495x141,380x113,false
UN19_1035_em_500,950x169,810x148,false
UN19_1008_em_119,602x158,396x111,false
UN19_1029_em_415,669x118,576x105,false
UN19_1004_em_45,778x129,770x128,false
UN19_1025_em_357,567x109,601x115,false
ISICal19_1206_em_826,991x169,746x133,false
UN19wb_1102_em_913,728x133,668x125,false
ISICal19_1206_em_830,1469x108,730x67,false
UN19_1049_em_708,495x129,645x163,false
UN19_1007_em_103,452x234,288x154,false
UN19wb_1118_em_1150,489x132,388x110,false
UN19_1049_em_710,453x123,708x182,false
UN19wb_1103_em_917,495x134,455x125,false
UN19_1031_em_442,787x133,505x95,false
UN19_1020_em_271,748x155,598x129,false
ISICal19_1204_em_801,533x213,567x227,false
ISICal19_1201_em_758,807x125,763x121,false
UN19_1016_em_221,434x137,759x227,false
UN19_1022_em_312,776x148,651x128,false
UN19_1040_em_576,721x107,808x119,false
ISICal19_1206_em_836,1472x166,802x102,false
UN19wb_1120_em_1182,790x147,521x106,false
UN19wb_1116_em_1113,971x197,603x132,false
UN19wb_1109_em_1012,779x124,567x97,false
UN19_1037_em_527,536x178,790x255,false
UN19_1038_em_543,472x127,745x189,false
UN19_1038_em_547,581x142,802x190,false
UN19_1044_em_632,882x128,845x124,false
UN19_1024_em_337,513x135,721x183,false
UN19_1007_em_95,1243x118,844x89,false
UN19wb_1117_em_1139,268x111,491x189,false
UN19_1037_em_528,505x206,595x241,false
ISICal19_1204_em_796,1480x200,737x112,false
UN19wb_1102_em_905,698x145,611x130,false
UN19_1038_em_554,588x108,740x131,false
UN19_1006_em_82,936x160,825x144,false
