id,tamer_dimensions,reference_dimensions,pixels_equal
UN19_1031_em_445,265x80,265x80,true
UN19wb_1107_em_986,797x122,797x122,true
UN19_1023_em_329,483x123,483x123,true
UN19_1031_em_439,655x118,655x118,true
UN19_1031_em_441,698x104,698x104,true
ISICal19_1203_em_786,488x118,488x118,true
UN19_1032_em_455,490x72,490x72,true
UN19_1034_em_493,334x112,334x112,true
UN19wb_1104_em_935,435x93,435x93,true
UN19_1002_em_28,315x100,315x100,true
UN19_1021_em_298,819x115,819x115,true
UN19_1003_em_44,525x98,525x98,true
UN19_1005_em_74,247x97,247x97,true
UN19_1035_em_499,300x101,300x101,true
UN19wb_1112_em_1064,201x99,201x99,true
UN19_1010_em_149,464x125,464x125,true
UN19wb_1119_em_1169,266x98,266x98,true
UN19_1027_em_384,486x118,486x118,true
UN19wb_1118_em_1152,411x112,411x112,true
ISICal19_1206_em_838,361x106,361x106,true
UN19_1013_em_191,338x96,338x96,true
UN19_1022_em_304,359x90,359x90,true
UN19wb_1108_em_1001,605x110,605x110,true
UN19wb_1114_em_1094,251x132,251x132,true
UN19wb_1102_em_906,206x104,206x104,true
UN19wb_1120_em_1175,229x117,229x117,true
UN19wb_1109_em_1014,275x128,275x128,true
UN19wb_1116_em_1119,397x96,397x96,true
UN19_1001_em_3,193x144,193x144,true
UN19wb_1119_em_1157,407x113,407x113,true
UN19_1009_em_133,438x100,438x100,true
UN19_1050_em_723,186x133,186x133,true
UN19_1019_em_258,489x94,489x94,true
UN19_1025_em_359,493x89,493x89,true
UN19_1030_em_428,417x107,417x107,true
ISICal19_1203_em_792,328x91,328x91,true
ISICal19_1202_em_769,371x99,371x99,true
UN19_1039_em_562,402x112,402x112,true
UN19wb_1104_em_940,297x118,297x118,true
ISICal19_1203_em_789,402x114,402x114,true
UN19_1003_em_43,628x117,628x117,true
UN19wb_1104_em_934,517x107,517x107,true
UN19_1010_em_141,617x82,617x82,true
UN19wb_1116_em_1110,281x191,281x191,true
UN19_1046_em_664,332x222,332x222,true
UN19_1024_em_330,455x96,455x96,true
UN19_1051_em_735,505x99,505x99,true
UN19_1043_em_615,338x92,338x92,true
UN19_1023_em_315,444x106,444x106,true
ISICal19_1204_em_808,517x124,517x124,true
UN19_1029_em_419,476x76,476x76,true
UN19_1039_em_563,473x90,473x90,true
UN19_1012_em_169,402x72,402x72,true
UN19_1004_em_55,175x116,175x116,true
UN19_1051_em_737,449x75,449x75,true
UN19_1031_em_436,427x110,427x110,true
UN19_1008_em_117,536x99,536x99,true
UN19wb_1109_em_1010,768x97,768x97,true
UN19wb_1118_em_1140,242x104,242x104,true
ISICal19_1202_em_768,325x95,325x95,true
UN19_1048_em_702,436x125,436x125,true
UN19wb_1117_em_1136,763x84,763x84,true
UN19_1016_em_214,438x94,438x94,true
ISICal19_1204_em_805,392x129,392x129,true
ISICal19_1211_em_899,594x85,594x85,true
UN19_1041_em_589,330x136,330x136,true
UN19wb_1107_em_975,546x113,546x113,true
UN19_1032_em_454,247x117,247x117,true
ISICal19_1206_em_827,587x123,587x123,true
UN19_1006_em_85,240x110,240x110,true
UN19_1045_em_653,403x168,403x168,true
UN19wb_1106_em_962,314x95,314x95,true
UN19_1036_em_519,350x139,350x139,true
UN19wb_1112_em_1056,317x97,317x97,true
UN19wb_1106_em_965,333x91,333x91,true
UN19_1046_em_663,618x180,618x180,true
UN19_1023_em_328,492x89,492x89,true
UN19_1040_em_579,345x96,345x96,true
ISICal19_1207_em_845,341x121,341x121,true
UN19_1011_em_160,328x73,328x73,true
ISICal19_1210_em_881,103x90,103x90,true
UN19_1002_em_25,316x118,316x118,true
ISICal19_1207_em_842,355x102,355x102,true
UN19wb_1108_em_996,413x124,413x124,true
UN19_1003_em_40,346x113,346x113,true
UN19_1044_em_633,244x105,244x105,true
ISICal19_1206_em_837,464x145,464x145,true
UN19wb_1111_em_1041,347x92,347x92,true
UN19wb_1107_em_989,385x98,385x98,true
ISICal19_1205_em_822,662x145,662x145,true
UN19_1034_em_483,374x86,374x86,true
UN19_1043_em_623,388x83,388x83,true
UN19_1029_em_416,350x141,350x141,true
UN19wb_1106_em_968,325x94,325x94,true
UN19_1006_em_89,320x117,320x117,true
UN19_1021_em_291,224x125,224x125,true
UN19_1002_em_21,176x106,176x106,true
UN19_1013_em_181,435x84,435x84,true
ISICal19_1206_em_825,154x88,154x88,true
UN19_1010_em_145,739x128,739x128,true
UN19_1028_em_401,344x91,344x91,true
UN19_1051_em_736,217x145,217x145,true
UN19_1004_em_54,176x108,176x108,true
UN19_1008_em_105,208x115,208x115,true
UN19_1025_em_355,377x126,377x126,true
UN19wb_1112_em_1051,306x109,306x109,true
UN19_1013_em_190,281x96,281x96,true
UN19_1042_em_613,240x117,240x117,true
UN19_1007_em_90,237x144,237x144,true
UN19_1027_em_383,569x191,569x191,true
UN19wb_1115_em_1102,242x139,242x139,true
UN19_1026_em_374,204x149,204x149,true
UN19wb_1103_em_919,208x111,208x111,true
UN19_1049_em_705,205x107,205x107,true
UN19wb_1121_em_1185,262x91,262x91,true
ISICal19_1210_em_882,503x93,503x93,true
UN19_1028_em_394,416x73,416x73,true
ISICal19_1210_em_877,193x127,193x127,true
UN19wb_1104_em_937,353x112,353x112,true
ISICal19_1202_em_775,286x88,286x88,true
UN19_1017_em_235,368x121,368x121,true
UN19_1010_em_148,627x122,627x122,true
UN19wb_1110_em_1033,490x85,490x85,true
UN19_1019_em_262,519x144,519x144,true
UN19_1007_em_101,556x102,556x102,true
UN19_1037_em_530,291x107,291x107,true
UN19_1017_em_233,492x116,492x116,true
UN19_1004_em_59,142x90,142x90,true
UN19wb_1117_em_1131,190x102,190x102,true
UN19_1037_em_535,314x99,314x99,true
UN19wb_1111_em_1046,173x88,173x88,true
UN19_1027_em_388,432x137,432x137,true
UN19wb_1106_em_973,350x82,350x82,true
UN19wb_1103_em_921,149x85,149x85,true
ISICal19_1205_em_821,630x122,630x122,true
UN19_1050_em_730,243x103,243x103,true
UN19_1034_em_490,530x128,530x128,true
UN19_1034_em_494,386x136,386x136,true
UN19_1039_em_557,229x94,229x94,true
UN19_1026_em_362,308x136,308x136,true
UN19wb_1109_em_1005,372x90,372x90,true
UN19_1036_em_521,412x151,412x151,true
ISICal19_1203_em_780,402x139,402x139,true
UN19_1036_em_518,161x121,161x121,true
UN19_1023_em_317,622x110,622x110,true
UN19_1045_em_647,381x124,381x124,true
UN19wb_1113_em_1075,325x168,325x168,true
UN19_1010_em_137,577x80,577x80,true
UN19_1006_em_76,217x99,217x99,true
ISICal19_1211_em_895,337x100,337x100,true
UN19wb_1121_em_1197,367x89,367x89,true
UN19_1020_em_274,430x105,430x105,true
UN19wb_1113_em_1072,397x123,397x123,true
UN19_1023_em_320,382x146,382x146,true
UN19_1003_em_36,452x79,452x79,true
UN19_1020_em_270,393x118,393x118,true
UN19wb_1106_em_970,341x102,341x102,true
UN19wb_1102_em_907,319x90,319x90,true
UN19_1001_em_4,434x95,434x95,true
ISICal19_1206_em_834,618x190,618x190,true
UN19_1033_em_467,582x111,582x111,true
UN19_1044_em_640,318x88,318x88,true
UN19_1015_em_205,110x95,110x95,true
UN19wb_1116_em_1123,589x99,589x99,true
UN19_1025_em_353,398x132,398x132,true
UN19wb_1107_em_979,598x113,598x113,true
UN19_1026_em_364,636x78,636x78,true
UN19_1010_em_139,251x87,251x87,true
UN19_1011_em_164,621x76,621x76,true
UN19_1027_em_387,194x127,194x127,true
UN19_1028_em_404,409x88,409x88,true
UN19_1005_em_61,322x100,322x100,true
UN19_1047_em_687,262x191,262x191,true
ISICal19_1201_em_755,354x95,354x95,true
UN19_1050_em_720,416x131,416x131,true
UN19_1002_em_22,257x126,257x126,true
UN19_1041_em_585,262x118,262x118,true
UN19_1013_em_194,408x82,408x82,true
UN19wb_1105_em_955,390x142,390x142,true
UN19wb_1121_em_1192,350x129,350x129,true
UN19_1018_em_249,295x112,295x112,true
UN19wb_1102_em_911,293x179,293x179,true
UN19_1001_em_7,333x128,333x128,true
ISICal19_1207_em_850,410x102,410x102,true
UN19wb_1115_em_1100,469x119,469x119,true
UN19_1024_em_339,465x115,465x115,true
UN19wb_1119_em_1155,271x159,271x159,true
UN19_1035_em_501,364x148,364x148,true
UN19_1033_em_479,299x97,299x97,true
ISICal19_1204_em_800,435x146,435x146,true
UN19wb_1115_em_1099,697x81,697x81,true
UN19wb_1117_em_1134,273x124,273x124,true
UN19_1038_em_544,464x86,464x86,true
UN19_1045_em_646,364x159,364x159,true
UN19wb_1117_em_1132,310x82,310x82,true
UN19_1034_em_487,552x102,552x102,true
ISICal19_1205_em_816,343x134,343x134,true
UN19_1003_em_38,381x125,381x125,true
UN19_1048_em_691,427x77,427x77,true
UN19_1049_em_716,471x106,471x106,true
UN19_1005_em_67,435x111,435x111,true
UN19_1043_em_617,482x150,482x150,true
UN19wb_1116_em_1111,567x109,567x109,true
UN19_1038_em_552,422x136,422x136,true
UN19_1015_em_197,291x131,291x131,true
ISICal19_1203_em_782,310x91,310x91,true
UN19_1017_em_237,224x186,224x186,true
UN19_1011_em_153,501x155,501x155,true
UN19_1050_em_724,410x151,410x151,true
UN19wb_1116_em_1121,270x112,270x112,true
UN19_1042_em_607,256x153,256x153,true
UN19wb_1107_em_984,445x127,445x127,true
UN19_1031_em_447,385x135,385x135,true
UN19_1033_em_474,307x88,307x88,true
UN19_1033_em_475,307x110,307x110,true
UN19_1002_em_26,252x113,252x113,true
UN19wb_1117_em_1137,407x165,407x165,true
UN19_1030_em_432,403x80,403x80,true
UN19wb_1114_em_1090,793x92,793x92,true
ISICal19_1207_em_848,632x146,632x146,true
UN19_1018_em_247,135x217,135x217,true
UN19_1035_em_502,474x86,474x86,true
UN19wb_1113_em_1071,131x126,131x126,true
UN19_1005_em_71,252x99,252x99,true
UN19_1024_em_340,365x149,365x149,true
UN19_1031_em_443,314x109,314x109,true
UN19wb_1115_em_1095,904x105,904x105,true
UN19_1001_em_13,361x112,361x112,true
UN19_1041_em_586,131x187,131x187,true
UN19_1026_em_365,447x92,447x92,true
UN19wb_1113_em_1067,352x125,352x125,true
UN19_1020_em_278,670x87,670x87,true
UN19_1001_em_12,479x98,479x98,true
UN19_1049_em_712,499x99,499x99,true
UN19_1018_em_244,293x100,293x100,true
UN19wb_1102_em_900,265x95,265x95,true
UN19_1029_em_409,272x165,272x165,true
UN19wb_1117_em_1125,389x93,389x93,true
UN19_1011_em_163,518x134,518x134,true
ISICal19_1201_em_751,399x83,399x83,true
UN19_1027_em_378,369x123,369x123,true
ISICal19_1203_em_784,518x106,518x106,true
ISICal19_1205_em_817,518x165,518x165,true
UN19wb_1115_em_1096,453x188,453x188,true
UN19_1045_em_645,227x107,227x107,true
UN19wb_1111_em_1039,665x87,665x87,true
UN19wb_1115_em_1098,610x120,610x120,true
UN19_1033_em_466,432x92,432x92,true
ISICal19_1204_em_802,558x117,558x117,true
ISICal19_1206_em_833,502x191,502x191,true
ISICal19_1207_em_853,333x93,333x93,true
UN19_1047_em_675,482x101,482x101,true
UN19wb_1109_em_1013,457x138,457x138,true
UN19_1011_em_156,544x107,544x107,true
UN19_1002_em_29,547x104,547x104,true
UN19_1036_em_524,199x133,199x133,true
ISICal19_1209_em_857,722x184,722x184,true
UN19wb_1109_em_1007,482x133,482x133,true
ISICal19_1211_em_890,687x94,687x94,true
UN19_1032_em_457,561x105,561x105,true
UN19_1024_em_335,262x105,262x105,true
UN19_1048_em_695,256x131,256x131,true
UN19wb_1121_em_1191,445x84,445x84,true
UN19wb_1113_em_1078,327x117,327x117,true
ISICal19_1211_em_898,292x127,292x127,true
UN19_1022_em_305,583x91,583x91,true
UN19_1042_em_605,235x93,235x93,true
UN19wb_1110_em_1027,381x103,381x103,true
UN19_1034_em_492,342x196,342x196,true
ISICal19_1204_em_809,459x131,459x131,true
UN19_1020_em_281,386x105,386x105,true
UN19_1030_em_427,296x89,296x89,true
UN19_1016_em_219,252x125,252x125,true
UN19_1015_em_208,526x87,526x87,true
UN19wb_1106_em_974,341x111,341x111,true
ISICal19_1201_em_764,563x93,563x93,true
UN19wb_1106_em_972,249x102,249x102,true
UN19wb_1116_em_1124,429x134,429x134,true
UN19wb_1110_em_1031,259x123,259x123,true
UN19_1012_em_165,448x140,448x140,true
UN19_1012_em_178,515x134,515x134,true
UN19_1016_em_223,861x142,861x142,true
ISICal19_1203_em_785,621x139,621x139,true
UN19_1003_em_39,433x128,433x128,true
UN19_1019_em_269,355x113,355x113,true
ISICal19_1201_em_756,333x132,333x132,true
UN19_1006_em_83,297x140,297x140,true
UN19_1020_em_279,523x94,523x94,true
UN19wb_1108_em_997,831x99,831x99,true
UN19_1049_em_714,450x135,450x135,true
UN19_1010_em_144,359x121,359x121,true
UN19wb_1111_em_1049,505x156,505x156,true
UN19_1033_em_473,526x109,526x109,true
UN19wb_1103_em_915,126x113,126x113,true
UN19_1046_em_667,300x114,300x114,true
UN19_1024_em_333,376x124,376x124,true
UN19_1019_em_268,575x140,575x140,true
UN19_1044_em_635,179x115,179x115,true
UN19_1044_em_641,354x88,354x88,true
UN19wb_1103_em_926,154x132,154x132,true
UN19_1041_em_595,249x144,249x144,true
UN19_1033_em_470,387x145,387x145,true
UN19_1007_em_96,298x207,298x207,true
ISICal19_1205_em_824,599x103,599x103,true
UN19wb_1108_em_1003,714x119,714x119,true
UN19_1051_em_747,686x92,686x92,true
UN19wb_1113_em_1076,479x103,479x103,true
UN19wb_1116_em_1120,384x101,384x101,true
UN19_1036_em_515,296x89,296x89,true
UN19wb_1104_em_944,613x107,613x107,true
UN19_1048_em_704,298x80,298x80,true
UN19wb_1114_em_1093,444x127,444x127,true
UN19_1037_em_526,310x78,310x78,true
UN19wb_1119_em_1167,356x112,356x112,true
UN19_1018_em_252,504x125,504x125,true
UN19wb_1104_em_932,417x101,417x101,true
UN19_1050_em_734,279x138,279x138,true
ISICal19_1205_em_813,535x166,535x166,true
UN19_1030_em_421,264x106,264x106,true
UN19wb_1120_em_1179,640x87,640x87,true
UN19_1050_em_722,303x133,303x133,true
UN19_1030_em_434,435x76,435x76,true
UN19wb_1120_em_1173,645x109,645x109,true
UN19_1050_em_721,220x96,220x96,true
UN19_1035_em_495,590x131,590x131,true
UN19wb_1117_em_1133,489x93,489x93,true
UN19_1015_em_202,490x164,490x164,true
UN19wb_1121_em_1187,326x135,326x135,true
UN19wb_1107_em_977,457x107,457x107,true
UN19_1028_em_398,778x114,778x114,true
UN19_1040_em_572,305x109,305x109,true
UN19_1031_em_449,333x193,333x193,true
UN19_1019_em_257,510x99,510x99,true
UN19_1001_em_10,541x104,541x104,true
UN19wb_1120_em_1174,332x103,332x103,true
ISICal19_1205_em_823,646x139,646x139,true
UN19_1028_em_395,392x140,392x140,true
UN19wb_1118_em_1144,557x136,557x136,true
ISICal19_1204_em_806,386x139,386x139,true
UN19_1032_em_464,345x116,345x116,true
UN19wb_1108_em_1004,283x157,283x157,true
UN19_1004_em_58,352x123,352x123,true
UN19wb_1105_em_953,371x142,371x142,true
UN19wb_1102_em_909,538x113,538x113,true
UN19_1049_em_713,453x129,453x129,true
UN19_1042_em_614,252x118,252x118,true
UN19_1025_em_349,456x119,456x119,true
UN19_1004_em_57,451x113,451x113,true
UN19wb_1120_em_1180,472x100,472x100,true
UN19wb_1111_em_1035,313x140,313x140,true
UN19_1032_em_451,404x148,404x148,true
UN19wb_1119_em_1160,445x139,445x139,true
UN19_1033_em_471,459x81,459x81,true
UN19_1038_em_549,497x94,497x94,true
UN19_1046_em_673,383x121,383x121,true
UN19wb_1109_em_1019,379x83,379x83,true
UN19wb_1118_em_1148,561x165,561x165,true
UN19_1032_em_460,374x106,374x106,true
UN19_1040_em_577,250x121,250x121,true
UN19_1016_em_217,561x82,561x82,true
UN19_1041_em_591,294x97,294x97,true
UN19_1047_em_682,536x132,536x132,true
UN19_1031_em_444,490x121,490x121,true
ISICal19_1201_em_753,425x108,425x108,true
UN19_1006_em_86,325x163,325x163,true
UN19wb_1102_em_904,320x112,320x112,true
UN19wb_1110_em_1028,552x119,552x119,true
UN19_1020_em_275,635x129,635x129,true
UN19_1002_em_18,460x89,460x89,true
UN19wb_1115_em_1107,307x109,307x109,true
UN19wb_1120_em_1170,349x77,349x77,true
UN19_1016_em_212,440x181,440x181,true
UN19_1001_em_14,421x138,421x138,true
ISICal19_1202_em_777,592x150,592x150,true
UN19_1044_em_638,221x116,221x116,true
UN19_1007_em_100,419x138,419x138,true
UN19_1007_em_91,317x118,317x118,true
UN19wb_1103_em_929,478x88,478x88,true
UN19_1044_em_631,349x122,349x122,true
UN19wb_1110_em_1026,397x87,397x87,true
UN19_1031_em_440,981x150,981x150,true
UN19wb_1105_em_958,620x185,620x185,true
UN19_1036_em_516,471x105,471x105,true
UN19_1020_em_276,612x116,612x116,true
UN19_1018_em_246,284x127,284x127,true
UN19wb_1112_em_1062,394x157,394x157,true
UN19_1024_em_334,430x133,430x133,true
UN19_1009_em_123,414x168,414x168,true
UN19_1021_em_285,304x135,304x135,true
UN19_1022_em_302,623x107,623x107,true
UN19wb_1115_em_1097,513x139,513x139,true
UN19wb_1110_em_1024,423x92,423x92,true
UN19wb_1118_em_1142,565x96,565x96,true
UN19wb_1109_em_1009,656x88,656x88,true
UN19wb_1106_em_969,229x113,229x113,true
UN19_1038_em_541,669x104,669x104,true
UN19_1003_em_31,671x122,671x122,true
UN19_1005_em_68,294x109,294x109,true
UN19_1038_em_548,527x94,527x94,true
UN19_1029_em_418,659x136,659x136,true
UN19_1045_em_648,698x134,698x134,true
UN19wb_1119_em_1164,562x108,562x108,true
UN19_1010_em_138,589x121,589x121,true
UN19_1039_em_561,568x92,568x92,true
UN19_1011_em_151,535x145,535x145,true
UN19_1044_em_639,367x111,367x111,true
UN19_1015_em_204,552x91,552x91,true
UN19_1048_em_699,259x102,259x102,true
UN19_1011_em_157,803x179,803x179,true
UN19_1018_em_242,802x88,802x88,true
UN19_1012_em_179,568x85,568x85,true
UN19wb_1105_em_959,784x160,784x160,true
UN19_1015_em_198,482x138,482x138,true
UN19wb_1121_em_1198,410x127,410x127,true
UN19_1050_em_725,425x108,425x108,true
UN19_1026_em_366,846x149,846x149,true
UN19_1005_em_60,566x166,566x166,true
UN19_1028_em_400,533x86,533x86,true
UN19wb_1115_em_1108,635x94,635x94,true
UN19wb_1107_em_981,609x124,609x124,true
UN19wb_1106_em_963,512x107,512x107,true
UN19_1045_em_652,755x123,755x123,true
UN19wb_1117_em_1135,712x112,712x112,true
UN19_1004_em_52,233x118,233x118,true
UN19_1028_em_399,595x149,595x149,true
UN19_1013_em_183,382x123,382x123,true
UN19_1023_em_323,266x134,266x134,true
UN19wb_1118_em_1154,390x175,390x175,true
UN19_1046_em_662,622x134,622x134,true
UN19_1028_em_392,739x162,739x162,true
UN19_1016_em_220,325x95,325x95,true
UN19_1047_em_681,364x138,364x138,true
UN19_1017_em_239,296x157,296x157,true
UN19_1027_em_381,798x112,798x112,true
UN19_1018_em_248,370x119,370x119,true
UN19wb_1102_em_908,550x112,550x112,true
UN19_1004_em_51,361x165,361x165,true
UN19_1007_em_99,348x135,348x135,true
UN19_1041_em_594,398x100,398x100,true
UN19_1003_em_35,540x78,540x78,true
ISICal19_1210_em_870,450x130,450x130,true
UN19_1022_em_313,319x156,319x156,true
UN19_1036_em_511,466x124,466x124,true
UN19_1015_em_209,1114x133,1114x133,true
UN19_1002_em_27,555x89,555x89,true
ISICal19_1209_em_863,591x181,591x181,true
UN19_1024_em_332,589x118,589x118,true
UN19_1047_em_689,469x170,469x170,true
UN19_1039_em_558,403x115,403x115,true
UN19_1033_em_478,510x132,510x132,true
UN19wb_1116_em_1116,975x103,975x103,true
UN19wb_1107_em_980,526x193,526x193,true
ISICal19_1211_em_892,386x117,386x117,true
UN19wb_1119_em_1162,774x89,774x89,true
UN19wb_1120_em_1184,467x109,467x109,true
UN19_1038_em_545,467x161,467x161,true
ISICal19_1206_em_828,560x151,560x151,true
UN19_1027_em_376,692x109,692x109,true
UN19_1046_em_668,522x173,522x173,true
UN19_1005_em_66,431x123,431x123,true
UN19wb_1108_em_992,1155x120,1155x120,true
UN19_1021_em_299,875x119,875x119,true
UN19_1039_em_555,530x94,530x94,true
ISICal19_1207_em_846,658x107,658x107,true
UN19wb_1113_em_1065,1281x141,1281x141,true
ISICal19_1202_em_766,683x225,683x225,true
UN19wb_1105_em_957,852x118,852x118,true
ISICal19_1209_em_866,880x105,880x105,true
UN19wb_1102_em_903,566x144,566x144,true
UN19_1006_em_87,654x110,654x110,true
UN19_1045_em_651,336x108,336x108,true
UN19_1047_em_685,572x145,572x145,true
UN19wb_1118_em_1146,983x171,983x171,true
ISICal19_1201_em_761,583x112,583x112,true
UN19_1033_em_476,488x144,488x144,true
UN19_1036_em_522,654x103,654x103,true
UN19_1037_em_525,730x119,730x119,true
UN19_1031_em_446,796x165,796x165,true
UN19_1046_em_661,293x176,293x176,true
ISICal19_1209_em_855,1110x86,1110x86,true
UN19_1006_em_80,374x105,374x105,true
UN19_1018_em_253,447x131,447x131,true
UN19_1005_em_64,558x109,558x109,true
UN19_1041_em_587,439x97,439x97,true
UN19_1034_em_491,442x115,442x115,true
UN19_1012_em_177,432x113,432x113,true
UN19_1015_em_195,441x160,441x160,true
UN19_1015_em_196,468x164,468x164,true
UN19_1015_em_206,572x118,572x118,true
UN19wb_1110_em_1021,393x121,393x121,true
UN19_1051_em_746,559x154,559x154,true
UN19_1048_em_700,625x98,625x98,true
UN19wb_1119_em_1156,401x128,401x128,true
ISICal19_1202_em_767,431x174,431x174,true
UN19_1047_em_680,1261x94,1261x94,true
UN19_1044_em_643,410x101,410x101,true
UN19_1023_em_318,714x117,714x117,true
UN19_1015_em_199,526x443,526x443,true
ISICal19_1209_em_861,585x110,585x110,true
UN19wb_1114_em_1091,473x112,473x112,true
UN19_1032_em_450,507x122,507x122,true
UN19_1010_em_140,610x217,610x217,true
UN19wb_1104_em_933,525x127,525x127,true
ISICal19_1209_em_867,930x195,930x195,true
ISICal19_1210_em_884,524x119,524x119,true
UN19_1022_em_301,906x165,906x165,true
UN19_1011_em_154,927x118,927x118,true
UN19wb_1121_em_1189,631x120,631x120,true
UN19_1034_em_488,491x138,491x138,true
UN19wb_1117_em_1128,483x112,483x112,true
UN19_1030_em_430,573x143,573x143,true
ISICal19_1210_em_873,938x85,938x85,true
UN19wb_1106_em_960,614x129,614x129,true
UN19_1027_em_385,768x123,768x123,true
UN19_1049_em_709,447x140,447x140,true
UN19wb_1111_em_1037,531x107,531x107,true
UN19_1051_em_744,801x99,801x99,true
ISICal19_1211_em_891,763x119,763x119,true
UN19_1012_em_173,472x142,472x142,true
UN19wb_1114_em_1085,564x209,564x209,true
UN19wb_1116_em_1115,1144x99,1144x99,true
UN19_1017_em_226,869x101,869x101,true
UN19_1019_em_255,392x158,392x158,true
UN19_1042_em_600,541x146,541x146,true
UN19_1002_em_20,602x83,602x83,true
UN19wb_1112_em_1050,495x141,495x141,true
UN19_1035_em_500,950x169,950x169,true
UN19_1008_em_119,602x158,602x158,true
UN19_1029_em_415,669x118,669x118,true
UN19_1004_em_45,778x129,778x129,true
UN19_1025_em_357,567x109,567x109,true
ISICal19_1206_em_826,991x169,991x169,true
UN19wb_1102_em_913,728x133,728x133,true
ISICal19_1206_em_830,1469x108,1469x108,true
UN19_1049_em_708,495x129,495x129,true
UN19_1007_em_103,452x234,452x234,true
UN19wb_1118_em_1150,489x132,489x132,true
UN19_1049_em_710,453x123,453x123,true
UN19wb_1103_em_917,495x134,495x134,true
UN19_1031_em_442,787x133,787x133,true
UN19_1020_em_271,748x155,748x155,true
ISICal19_1204_em_801,533x213,533x213,true
ISICal19_1201_em_758,807x125,807x125,true
UN19_1016_em_221,434x137,434x137,true
UN19_1022_em_312,776x148,776x148,true
UN19_1040_em_576,721x107,721x107,true
ISICal19_1206_em_836,1472x166,1472x166,true
UN19wb_1120_em_1182,790x147,790x147,true
UN19wb_1116_em_1113,971x197,971x197,true
UN19wb_1109_em_1012,779x124,779x124,true
UN19_1037_em_527,536x178,536x178,true
UN19_1038_em_543,472x127,472x127,true
UN19_1038_em_547,581x142,581x142,true
UN19_1044_em_632,882x128,882x128,true
UN19_1024_em_337,513x135,513x135,true
UN19_1007_em_95,1243x118,1243x118,true
UN19wb_1117_em_1139,268x111,268x111,true
UN19_1037_em_528,505x206,505x206,true
ISICal19_1204_em_796,1480x200,1480x200,true
UN19wb_1102_em_905,698x145,698x145,true
UN19_1038_em_554,588x108,588x108,true
UN19_1006_em_82,936x160,936x160,true
