id,category,abm_dimensions,reference_dimensions,pixels_equal,abm_gt,reference_gt
UN19_1022_em_302,identical,641x110,641x110,true,A _ { d } = A ^ { ( 1 ) } + A ^ { ( 2 ) } + A ^ { ( 3 ) } + \ldots,A _ { d } = A ^ { ( 1 ) } + A ^ { ( 2 ) } + A ^ { ( 3 ) } + \ldots
UN19wb_1116_em_1124,identical,425x134,425x134,true,x y = ( z ^ { 2 } + i \sqrt { 3 } t ^ { 2 } ) ^ { 2 },x y = ( z ^ { 2 } + i \sqrt { 3 } t ^ { 2 } ) ^ { 2 }
UN19_1045_em_658,identical,107x78,107x78,true,I I,I I
UN19_1029_em_413,identical,431x62,431x62,true,x = x _ { a } - x _ { b },x = x _ { a } - x _ { b }
UN19_1011_em_157,identical,525x125,525x125,true,x ^ { 1 ^ { 2 } } + y ^ { 1 ^ { 2 } } = r ^ { 2 } + a ^ { 1 ^ { 2 } },x ^ { 1 ^ { 2 } } + y ^ { 1 ^ { 2 } } = r ^ { 2 } + a ^ { 1 ^ { 2 } }
UN19wb_1104_em_939,identical,332x89,332x89,true,x \div 5 \div 2,x \div 5 \div 2
UN19_1005_em_70,identical,340x158,340x158,true,\sum p ^ { 2 n },\sum p ^ { 2 n }
UN19wb_1119_em_1168,identical,117x97,117x97,true,h h,h h
UN19wb_1108_em_999,identical,451x106,451x106,true,( 2 0 0 1 ) 4 3 7 3 - 4 3 9 4,( 2 0 0 1 ) 4 3 7 3 - 4 3 9 4
ISICal19_1205_em_820,identical,243x105,243x105,true,- \frac { 1 } { 3 } \int A ^ { 3 },- \frac { 1 } { 3 } \int A ^ { 3 }
UN19_1026_em_372,identical,128x87,128x87,true,k \times x,k \times x
ISICal19_1204_em_802,identical,756x151,756x151,true,( 1 ) + ( 1 1 ) + ( 1 1 1 ) + ( 1 1 2 ) + ( 1 2 3 ),( 1 ) + ( 1 1 ) + ( 1 1 1 ) + ( 1 1 2 ) + ( 1 2 3 )
UN19wb_1114_em_1092,identical,406x160,406x160,true,\log ( x ^ { 2 } + y ^ { 2 } ),\log ( x ^ { 2 } + y ^ { 2 } )
UN19_1008_em_113,identical,130x61,130x61,true,X - X,X - X
UN19wb_1110_em_1033,identical,477x85,477x85,true,8 1 c ^ { 3 } + 2 7 c ^ { 2 } - 5 7 c - 1 1,8 1 c ^ { 3 } + 2 7 c ^ { 2 } - 5 7 c - 1 1
UN19_1021_em_292,identical,364x115,364x115,true,( 1 - \cos z ),( 1 - \cos z )
ISICal19_1210_em_881,identical,109x95,109x95,true,a = \sqrt { \frac { \beta } { \alpha } },a = \sqrt { \frac { \beta } { \alpha } }
UN19_1009_em_131,identical,691x127,691x127,true,1 + 1 0 + 1 1 + 1 5 = 3 7,1 + 1 0 + 1 1 + 1 5 = 3 7
ISICal19_1206_em_831,identical,473x148,473x148,true,f ^ { a b c } + f ^ { a c b } = 0,f ^ { a b c } + f ^ { a c b } = 0
UN19_1024_em_341,identical,427x144,427x144,true,A = \int d x h ( x ) B ( x ),A = \int d x h ( x ) B ( x )
UN19_1041_em_591,identical,511x155,511x155,true,"[ a - i \frac \beta 2 , b - i \frac \beta 2 ]","[ a - i \frac \beta 2 , b - i \frac \beta 2 ]"
UN19_1032_em_464,identical,589x184,589x184,true,r = \sqrt { { ( x ^ { 1 } ) } ^ { 2 } + { ( x ^ { 2 } ) } ^ { 2 } },r = \sqrt { { ( x ^ { 1 } ) } ^ { 2 } + { ( x ^ { 2 } ) } ^ { 2 } }
UN19_1035_em_499,identical,407x130,407x130,true,8 + \frac { 8 \times 7 } { 2 } = 3 6,8 + \frac { 8 \times 7 } { 2 } = 3 6
UN19wb_1118_em_1142,identical,538x93,538x93,true,a = 3 ( \sqrt { 1 0 } - 4 ) \sqrt { 1 0 } / ( 5 - 4 \sqrt { 1 0 } ),a = 3 ( \sqrt { 1 0 } - 4 ) \sqrt { 1 0 } / ( 5 - 4 \sqrt { 1 0 } )
UN19_1049_em_718,identical,388x132,388x132,true,"\forall m , n \geq 1","\forall m , n \geq 1"
UN19_1006_em_77,identical,566x141,566x141,true,- x \leq y,- x \leq y
ISICal19_1203_em_791,identical,184x74,184x74,true,\sin k _ { n } x ^ { 5 },\sin k _ { n } x ^ { 5 }
ISICal19_1209_em_859,identical,288x78,288x78,true,2 0 \div 3 0,2 0 \div 3 0
ISICal19_1209_em_864,identical,206x154,206x154,true,\int d z,\int d z
UN19_1019_em_262,identical,463x132,463x132,true,x _ { n e w } = c ^ { \frac } { 1 } { 2 } x,x _ { n e w } = c ^ { \frac } { 1 } { 2 } x
UN19_1018_em_240,identical,457x89,457x89,true,a = 1 . . . 7,a = 1 . . . 7
UN19wb_1109_em_1009,identical,435x67,435x67,true,x = a ( t - t _ { 0 } ) ^ { - 1 } + p ( t - t _ { 0 } ) ^ { r - 1 },x = a ( t - t _ { 0 } ) ^ { - 1 } + p ( t - t _ { 0 } ) ^ { r - 1 }
ISICal19_1201_em_762,identical,132x134,132x134,true,\frac { \sqrt [ 3 ] { 7 } } { 4 },\frac { \sqrt [ 3 ] { 7 } } { 4 }
UN19wb_1105_em_947,identical,151x151,151x151,true,\int d t,\int d t
UN19_1007_em_103,identical,288x154,288x154,true,t ^ { \prime } = \frac { t - \frac { v x } { c ^ { 2 } } } { \sqrt { 1 - \frac { v ^ { 2 } } { c ^ { 2 } } } },t ^ { \prime } = \frac { t - \frac { v x } { c ^ { 2 } } } { \sqrt { 1 - \frac { v ^ { 2 } } { c ^ { 2 } } } }
UN19_1005_em_69,identical,539x159,539x159,true,y = x ^ { 4 } + i x ^ { 5 },y = x ^ { 4 } + i x ^ { 5 }
UN19_1034_em_486,identical,279x203,279x203,true,\frac { 5 7 5 } { 2 4 },\frac { 5 7 5 } { 2 4 }
UN19wb_1107_em_989,identical,471x116,471x116,true,f ( c ) = f ( a ) + \sqrt { 3 } f ( b ) i,f ( c ) = f ( a ) + \sqrt { 3 } f ( b ) i
UN19_1013_em_180,identical,451x154,451x154,true,\log ( z \log z ),\log ( z \log z )
ISICal19_1202_em_773,identical,470x91,470x91,true,C = - m \cos a,C = - m \cos a
UN19_1024_em_339,identical,444x111,444x111,true,v ^ { i } = v ^ { ( i ) } + i v ^ { ( i + 1 ) },v ^ { i } = v ^ { ( i ) } + i v ^ { ( i + 1 ) }
UN19_1020_em_270,identical,381x115,381x115,true,\lim _ { z \rightarrow + \infty } h ( z ) = 0,\lim _ { z \rightarrow + \infty } h ( z ) = 0
UN19_1017_em_228,identical,340x139,340x139,true,\sum _ { x } \Delta _ { x y } = 0,\sum _ { x } \Delta _ { x y } = 0
UN19_1036_em_510,identical,300x193,300x193,true,b ^ { x } a ^ { y },b ^ { x } a ^ { y }
UN19_1032_em_459,identical,450x90,450x90,true,\cos \alpha = - 1,\cos \alpha = - 1
UN19_1037_em_532,identical,374x130,374x130,true,a ( t ) = \cos { t },a ( t ) = \cos { t }
UN19wb_1102_em_902,identical,583x123,583x123,true,z = x ^ { 8 } + i x ^ { 9 },z = x ^ { 8 } + i x ^ { 9 }
UN19_1001_em_1,identical,154x85,154x85,true,\sin ( \pi j ),\sin ( \pi j )
UN19wb_1119_em_1155,identical,210x126,210x126,true,x \frac { P ( - x ) } { ( x P ( x ) ) ^ { 2 } },x \frac { P ( - x ) } { ( x P ( x ) ) ^ { 2 } }
UN19wb_1103_em_920,identical,243x89,243x89,true,t = p \tan \theta,t = p \tan \theta
UN19_1042_em_604,identical,212x100,212x100,true,\sin L t,\sin L t
UN19_1035_em_501,identical,352x145,352x145,true,t _ { n - p - 2 a _ { p } } ^ { ( n - p - 1 ) },t _ { n - p - 2 a _ { p } } ^ { ( n - p - 1 ) }
UN19_1031_em_448,identical,314x142,314x142,true,B \times F,B \times F
UN19_1040_em_573,identical,487x156,487x156,true,f ( 0 ) = \sqrt [ 8 ] { 4 8 },f ( 0 ) = \sqrt [ 8 ] { 4 8 }
UN19_1043_em_626,identical,353x178,353x178,true,b ^ { x } a ^ { y + n },b ^ { x } a ^ { y + n }
UN19_1013_em_182,identical,281x137,281x137,true,l \sin y _ { 0 },l \sin y _ { 0 }
ISICal19_1202_em_771,identical,516x143,516x143,true,C \leq 7 \times 1 0 ^ { - 7 },C \leq 7 \times 1 0 ^ { - 7 }
UN19wb_1105_em_945,identical,247x104,247x104,true,\cos ( X ^ { m } ),\cos ( X ^ { m } )
UN19_1029_em_408,identical,520x146,520x146,true,2 \sin \gamma = \sqrt { q },2 \sin \gamma = \sqrt { q }
UN19_1007_em_101,identical,462x89,462x89,true,x _ { 1 2 } + x _ { 2 3 } + x _ { 3 1 } = 0,x _ { 1 2 } + x _ { 2 3 } + x _ { 3 1 } = 0
UN19_1034_em_484,identical,244x219,244x219,true,\frac { 1 } { 2 ! 2 ! },\frac { 1 } { 2 ! 2 ! }
ISICal19_1209_em_866,identical,715x91,715x91,true,\sin \theta _ { 1 } \sin \theta _ { 2 } \sin \theta _ { 3 } \sin \theta _ { 4 },\sin \theta _ { 1 } \sin \theta _ { 2 } \sin \theta _ { 3 } \sin \theta _ { 4 }
UN19_1019_em_260,identical,660x123,660x123,true,- 3 + 1 1 \cos \theta,- 3 + 1 1 \cos \theta
UN19_1018_em_242,identical,773x86,773x86,true,a _ { 1 } + a _ { 2 } = a _ { 3 } + a _ { 4 } + a _ { 5 } + a _ { 6 },a _ { 1 } + a _ { 2 } = a _ { 3 } + a _ { 4 } + a _ { 5 } + a _ { 6 }
ISICal19_1201_em_760,identical,110x119,110x119,true,\frac { 1 } { \sqrt { 6 } },\frac { 1 } { \sqrt { 6 } }
UN19wb_1107_em_976,identical,371x78,371x78,true,p = x \sin \theta,p = x \sin \theta
UN19_1042_em_606,identical,580x139,580x139,true,\sin f ( 0 ) = \sin f ( \pi ) = 0,\sin f ( 0 ) = \sin f ( \pi ) = 0
UN19_1035_em_503,identical,539x89,539x89,true,z = x + \sqrt { x ^ { 2 } - 1 },z = x + \sqrt { x ^ { 2 } - 1 }
UN19_1040_em_571,identical,578x125,578x125,true,u = \tan ( z ),u = \tan ( z )
UN19_1043_em_624,identical,349x207,349x207,true,1 7 \div t,1 7 \div t
UN19wb_1102_em_900,identical,444x147,444x147,true,\lim _ { k \rightarrow \infty } R _ { k } = \infty,\lim _ { k \rightarrow \infty } R _ { k } = \infty
UN19_1001_em_3,identical,115x89,115x89,true,\frac { n } { 2 } + \frac { 1 } { 2 },\frac { n } { 2 } + \frac { 1 } { 2 }
UN19wb_1119_em_1157,identical,336x98,336x98,true,x ^ { 2 } + y ^ { 2 } + z ^ { k + 1 },x ^ { 2 } + y ^ { 2 } + z ^ { k + 1 }
UN19wb_1103_em_922,identical,161x132,161x132,true,\pm \frac { 1 } { \sqrt { 2 4 } },\pm \frac { 1 } { \sqrt { 2 4 } }
UN19_1033_em_479,identical,568x169,568x169,true,\lim _ { e \rightarrow \infty } R ( e ) / e = 0,\lim _ { e \rightarrow \infty } R ( e ) / e = 0
UN19_1036_em_512,identical,416x172,416x172,true,h _ { x x } = - h _ { y y } \neq 0,h _ { x x } = - h _ { y y } \neq 0
UN19_1037_em_530,identical,516x177,516x177,true,- 2 \log ( \cos ( \frac { 1 } { 2 } m z ) ),- 2 \log ( \cos ( \frac { 1 } { 2 } m z ) )
UN19_1020_em_272,identical,293x119,293x119,true,+ \sqrt { p - 1 },+ \sqrt { p - 1 }
ISICal19_1206_em_833,identical,403x157,403x157,true,- \frac { 8 } { \sqrt { 7 } } \leq c _ { 1 } \leq 0,- \frac { 8 } { \sqrt { 7 } } \leq c _ { 1 } \leq 0
UN19_1024_em_343,identical,110x163,110x163,true,\frac { 5 } { 3 },\frac { 5 } { 3 }
ISICal19_1207_em_854,identical,516x106,516x106,true,0 \leq \beta \leq 0 . 7 5 7,0 \leq \beta \leq 0 . 7 5 7
UN19_1041_em_593,identical,153x217,153x217,true,\frac { n } { 8 },\frac { n } { 8 }
UN19_1008_em_111,identical,102x80,102x80,true,p \times p,p \times p
UN19wb_1110_em_1031,identical,203x100,203x100,true,\frac { 1 } { 2 } \frac { 1 } { 2 } \frac { 1 } { 2 },\frac { 1 } { 2 } \frac { 1 } { 2 } \frac { 1 } { 2 }
UN19_1043_em_619,identical,404x177,404x177,true,\int d x ^ { i } d x ^ { j },\int d x ^ { i } d x ^ { j }
UN19_1021_em_290,identical,388x84,388x84,true,\sin ^ { 2 } { \theta } \leq 1,\sin ^ { 2 } { \theta } \leq 1
UN19wb_1117_em_1128,identical,459x108,459x108,true,| u | < \frac { 1 } { a } \tan ( \frac { a } { \sqrt { 1 + a ^ { 2 } } } \frac \pi 2 ),| u | < \frac { 1 } { a } \tan ( \frac { a } { \sqrt { 1 + a ^ { 2 } } } \frac \pi 2 )
ISICal19_1210_em_883,identical,183x65,183x65,true,\cos ( 2 M t ),\cos ( 2 M t )
UN19_1009_em_133,identical,611x132,611x132,true,a = - b ^ { - 1 } c + b ^ { - 1 } a b,a = - b ^ { - 1 } c + b ^ { - 1 } a b
ISICal19_1205_em_822,identical,643x142,643x142,true,x d y = q d y x + ( q ^ { 2 } - 1 ) d x y,x d y = q d y x + ( q ^ { 2 } - 1 ) d x y
UN19_1026_em_370,identical,217x96,217x96,true,G \times G,G \times G
ISICal19_1204_em_800,identical,451x151,451x151,true,w = \frac { b } { 2 } ( z + \frac { 1 } { z } ),w = \frac { b } { 2 } ( z + \frac { 1 } { z } )
UN19wb_1114_em_1090,identical,509x69,509x69,true,x _ { a b c } = x _ { a } + x _ { b } - x _ { c },x _ { a b c } = x _ { a } + x _ { b } - x _ { c }
UN19wb_1106_em_969,identical,386x183,386x183,true,\frac { 1 } { 2 \pi } \int d k _ { l o o p } \int d l _ { l o o p },\frac { 1 } { 2 \pi } \int d k _ { l o o p } \int d l _ { l o o p }
UN19_1006_em_88,identical,235x126,235x126,true,\sqrt { 4 m },\sqrt { 4 m }
ISICal19_1203_em_793,identical,85x67,85x67,true,A _ { o o },A _ { o o }
UN19wb_1113_em_1069,identical,177x65,177x65,true,\sigma \sigma \sigma \sigma,\sigma \sigma \sigma \sigma
UN19_1006_em_75,identical,739x161,739x161,true,"x y - y x - ( x , y )","x y - y x - ( x , y )"
UN19wb_1118_em_1140,identical,273x115,273x115,true,f ( y ) = y ^ { \frac { 1 } { n - 2 } },f ( y ) = y ^ { \frac { 1 } { n - 2 } }
UN19_1015_em_200,identical,203x105,203x105,true,b _ { a b } n ^ { a } n ^ { b },b _ { a b } n ^ { a } n ^ { b }
UN19_1027_em_376,identical,704x111,704x111,true,a ^ { 2 } \pi ^ { - 2 } \beta ^ { 2 } + b ^ { 2 } \pi ^ { 2 } \beta ^ { - 2 },a ^ { 2 } \pi ^ { - 2 } \beta ^ { 2 } + b ^ { 2 } \pi ^ { 2 } \beta ^ { - 2 }
UN19_1030_em_434,identical,715x110,715x110,true,A d S ( 3 ) \times S ( 3 ) \times S ( 3 ) \times S ( 1 ),A d S ( 3 ) \times S ( 3 ) \times S ( 3 ) \times S ( 1 )
UN19_1051_em_739,identical,272x157,272x157,true,c \leq \frac { 1 } { 4 a },c \leq \frac { 1 } { 4 a }
ISICal19_1211_em_885,identical,176x82,176x82,true,t - x,t - x
UN19_1016_em_211,identical,508x197,508x197,true,R \sin \theta,R \sin \theta
UN19_1017_em_233,identical,720x161,720x161,true,c - a - b = \frac { d - 1 } { 2 } - 2 \beta,c - a - b = \frac { d - 1 } { 2 } - 2 \beta
UN19_1025_em_345,identical,529x77,529x77,true,- 1 \leq x \leq 1,- 1 \leq x \leq 1
UN19_1037_em_529,identical,620x176,620x176,true,\log ( - x ) = \log ( x ) + i \pi,\log ( - x ) = \log ( x ) + i \pi
UN19_1029_em_411,identical,97x150,97x150,true,\frac { 1 } { c },\frac { 1 } { c }
UN19_1011_em_155,identical,342x129,342x129,true,\int d ^ { 4 } x ( 1 + a ^ { 4 } ),\int d ^ { 4 } x ( 1 + a ^ { 4 } )
UN19_1005_em_72,identical,825x199,825x199,true,( k + k + n ) \times ( k + k + n ),( k + k + n ) \times ( k + k + n )
ISICal19_1202_em_768,identical,451x125,451x125,true,\frac { 1 } { 2 } ( n ^ { 2 } + n + 2 ),\frac { 1 } { 2 } ( n ^ { 2 } + n + 2 )
UN19_1023_em_322,identical,159x60,159x60,true,a + c,a + c
UN19_1039_em_563,identical,587x108,587x108,true,5 . 5 7 - 8 . 2 7 \times 1 0 ^ { - 3 },5 . 5 7 - 8 . 2 7 \times 1 0 ^ { - 3 }
UN19_1004_em_59,identical,423x247,423x247,true,b = \sqrt { \frac { 2 \sqrt { 3 } } { 5 } },b = \sqrt { \frac { 2 \sqrt { 3 } } { 5 } }
UN19_1038_em_541,identical,519x87,519x87,true,c _ { 0 } x ^ { 3 } + c _ { 1 } x ^ { 2 } + c _ { 2 } x + c _ { 3 },c _ { 0 } x ^ { 3 } + c _ { 1 } x ^ { 2 } + c _ { 2 } x + c _ { 3 }
UN19_1003_em_34,identical,316x119,316x119,true,y _ { 1 } ( x ) \log x,y _ { 1 } ( x ) \log x
UN19_1022_em_300,identical,67x93,67x93,true,\frac { 1 } { a },\frac { 1 } { a }
UN19wb_1120_em_1173,identical,532x95,532x95,true,f ( x ) = 1 + C _ { 1 } x + C _ { 2 } x ^ { 2 } + \ldots,f ( x ) = 1 + C _ { 1 } x + C _ { 2 } x ^ { 2 } + \ldots
UN19wb_1109_em_1012,identical,567x97,567x97,true,"d x _ { 1 , 3 } ^ { 2 } = - ( d x ^ { 0 } ) ^ { 2 } + ( d x ^ { 1 } ) ^ { 2 } + ( d x ^ { 2 } ) ^ { 2 } + ( d x ^ { 3 } ) ^ { 2 }","d x _ { 1 , 3 } ^ { 2 } = - ( d x ^ { 0 } ) ^ { 2 } + ( d x ^ { 1 } ) ^ { 2 } + ( d x ^ { 2 } ) ^ { 2 } + ( d x ^ { 3 } ) ^ { 2 }"
UN19wb_1106_em_970,identical,362x108,362x108,true,x ^ { 2 } + y ^ { 2 } = a ^ { 2 } + t ^ { 2 },x ^ { 2 } + y ^ { 2 } = a ^ { 2 } + t ^ { 2 }
UN19_1012_em_179,identical,820x113,820x113,true,a = 3 ( 4 + \sqrt { 1 0 } ) \sqrt { 1 0 } / ( 5 + 1 4 \sqrt { 1 0 } ),a = 3 ( 4 + \sqrt { 1 0 } ) \sqrt { 1 0 } / ( 5 + 1 4 \sqrt { 1 0 } )
UN19_1002_em_22,identical,336x160,336x160,true,\int _ { a } ^ { b } d x f ( x ) e ^ { i N x },\int _ { a } ^ { b } d x f ( x ) e ^ { i N x }
UN19wb_1104_em_943,identical,125x115,125x115,true,\frac { 1 } { \sqrt { 2 } },\frac { 1 } { \sqrt { 2 } }
UN19wb_1113_em_1070,identical,311x128,311x128,true,B = \sum _ { y } n _ { y } ( y ),B = \sum _ { y } n _ { y } ( y )
UN19wb_1111_em_1047,identical,92x103,92x103,true,\frac { 9 5 } { 3 3 },\frac { 9 5 } { 3 3 }
UN19wb_1121_em_1199,identical,278x58,278x58,true,1 . 0 7 3 7 + 1 . 2 2 2 7,1 . 0 7 3 7 + 1 . 2 2 2 7
UN19wb_1114_em_1089,identical,450x104,450x104,true,x _ { 2 } = \sin \theta \sin \phi,x _ { 2 } = \sin \theta \sin \phi
UN19_1026_em_369,identical,228x84,228x84,true,\sqrt { 1 + z ^ { 2 } },\sqrt { 1 + z ^ { 2 } }
UN19wb_1110_em_1028,identical,371x88,371x88,true,b _ { n } = \lim _ { \alpha \rightarrow 0 } b _ { n - \alpha },b _ { n } = \lim _ { \alpha \rightarrow 0 } b _ { n - \alpha }
UN19_1051_em_741,identical,324x141,324x141,true,\sin ^ { 2 } \pi B,\sin ^ { 2 } \pi B
UN19_1008_em_108,identical,255x119,255x119,true,[ a ] + \frac { 1 } { 2 } [ b ],[ a ] + \frac { 1 } { 2 } [ b ]
UN19wb_1115_em_1106,identical,208x104,208x104,true,\int d y \int d x,\int d y \int d x
UN19_1050_em_726,identical,195x93,195x93,true,3 \ldots 9,3 \ldots 9
UN19_1021_em_289,identical,234x102,234x102,true,p \neq 9,p \neq 9
UN19wb_1117_em_1131,identical,361x182,361x182,true,\int d ^ { n } x f g = \int d ^ { n } x g f,\int d ^ { n } x f g = \int d ^ { n } x g f
UN19_1048_em_702,identical,340x102,340x102,true,x ^ { n - 1 } + x y ^ { 2 } + z ^ { 2 },x ^ { n - 1 } + x y ^ { 2 } + z ^ { 2 }
UN19_1007_em_99,identical,422x161,422x161,true,\sin ^ { 2 } ( \frac { 2 4 0 } { 2 3 9 } \frac { L } { 4 E R ^ { 2 } } ),\sin ^ { 2 } ( \frac { 2 4 0 } { 2 3 9 } \frac { L } { 4 E R ^ { 2 } } )
UN19_1034_em_483,identical,624x129,624x129,true,\tan { \theta } = E / \sqrt { 1 - E ^ { 2 } },\tan { \theta } = E / \sqrt { 1 - E ^ { 2 } }
UN19_1013_em_185,identical,372x139,372x139,true,C \times C,C \times C
ISICal19_1202_em_776,identical,264x89,264x89,true,1 + \sqrt { 2 },1 + \sqrt { 2 }
UN19_1004_em_47,identical,204x260,204x260,true,\frac { 1 } { \sqrt { r } },\frac { 1 } { \sqrt { r } }
UN19_1019_em_267,identical,153x189,153x189,true,\frac { 6 } { \sqrt { 3 6 0 } },\frac { 6 } { \sqrt { 3 6 0 } }
ISICal19_1209_em_861,identical,753x136,753x136,true,( x - y ) ^ { 2 } = ( x ^ { 0 } - y ^ { 0 } ) ^ { 2 } - ( x ^ { 1 } - y ^ { 1 } ) ^ { 2 },( x - y ) ^ { 2 } = ( x ^ { 0 } - y ^ { 0 } ) ^ { 2 } - ( x ^ { 1 } - y ^ { 1 } ) ^ { 2 }
UN19_1047_em_677,identical,217x144,217x144,true,M = \sqrt { \frac { 2 } { c } },M = \sqrt { \frac { 2 } { c } }
UN19_1018_em_245,identical,211x106,211x106,true,v ^ { a } v ^ { b },v ^ { a } v ^ { b }
ISICal19_1205_em_818,identical,446x136,446x136,true,( 0 0 0 0 ) ( 0 0 0 0 ),( 0 0 0 0 ) ( 0 0 0 0 )
UN19wb_1102_em_907,identical,437x117,437x117,true,\cos \theta = \pm \sqrt { \frac { 1 } { 5 } },\cos \theta = \pm \sqrt { \frac { 1 } { 5 } }
UN19_1001_em_4,identical,354x83,354x83,true,b = b _ { 0 } + b _ { 1 } + . . . + b _ { k },b = b _ { 0 } + b _ { 1 } + . . . + b _ { k }
UN19wb_1103_em_925,identical,280x84,280x84,true,\sin \alpha = 0,\sin \alpha = 0
UN19_1042_em_601,identical,232x136,232x136,true,x + i y,x + i y
UN19_1035_em_504,identical,332x118,332x118,true,\tan [ \frac { n } { 2 } \sigma ],\tan [ \frac { n } { 2 } \sigma ]
UN19_1040_em_576,identical,808x119,808x119,true,\theta ( \pm ( ( x _ { 1 } ^ { 0 } + \ldots + x _ { 4 } ^ { 0 } ) - ( y _ { 1 } ^ { 0 } + \ldots + y _ { 4 } ^ { 0 } ) ) ),\theta ( \pm ( ( x _ { 1 } ^ { 0 } + \ldots + x _ { 4 } ^ { 0 } ) - ( y _ { 1 } ^ { 0 } + \ldots + y _ { 4 } ^ { 0 } ) ) )
UN19_1043_em_623,identical,788x146,788x146,true,2 \sin ^ { 2 } \alpha = 1 - \cos 2 \alpha,2 \sin ^ { 2 } \alpha = 1 - \cos 2 \alpha
UN19_1020_em_275,identical,509x108,509x108,true,a _ { n } = \lim _ { \alpha \rightarrow 0 } a _ { n - \alpha },a _ { n } = \lim _ { \alpha \rightarrow 0 } a _ { n - \alpha }
UN19_1036_em_515,identical,470x130,470x130,true,X _ { 9 } ( X _ { 2 } X _ { 7 } - X _ { 3 } X _ { 6 } ),X _ { 9 } ( X _ { 2 } X _ { 7 } - X _ { 3 } X _ { 6 } )
UN19_1037_em_537,identical,175x189,175x189,true,\int c _ { 2 },\int c _ { 2 }
ISICal19_1210_em_879,identical,101x73,101x73,true,| x y |,| x y |
ISICal19_1206_em_834,identical,401x130,401x130,true,x ^ { c } = x ^ { c } _ { ( 0 ) } + y ^ { c },x ^ { c } = x ^ { c } _ { ( 0 ) } + y ^ { c }
UN19_1024_em_344,identical,119x163,119x163,true,\frac { 8 } { 7 },\frac { 8 } { 7 }
ISICal19_1207_em_853,identical,526x137,526x137,true,f ( x ) = ( x _ { a } ^ { 2 } - x _ { b } ^ { 2 } ),f ( x ) = ( x _ { a } ^ { 2 } - x _ { b } ^ { 2 } )
UN19_1041_em_594,identical,763x173,763x173,true,r = \sqrt { ( X ^ { 1 } ) ^ { 2 } + \ldots + ( X ^ { p + 1 } ) ^ { 2 } },r = \sqrt { ( X ^ { 1 } ) ^ { 2 } + \ldots + ( X ^ { p + 1 } ) ^ { 2 } }
UN19_1032_em_461,identical,344x120,344x120,true,a = x + i y,a = x + i y
UN19wb_1121_em_1187,identical,321x133,321x133,true,\int _ { 0 } ^ { \infty } d x x ^ { n } e ^ { - x } = n !,\int _ { 0 } ^ { \infty } d x x ^ { n } e ^ { - x } = n !
UN19wb_1103_em_918,identical,201x90,201x90,true,0 \leq x \leq \frac { 1 } { 4 },0 \leq x \leq \frac { 1 } { 4 }
ISICal19_1204_em_807,identical,577x144,577x144,true,( t - x ) ( t + x ) > 0,( t - x ) ( t + x ) > 0
UN19_1008_em_116,identical,186x71,186x71,true,x y = y x,x y = y x
UN19_1009_em_134,identical,455x169,455x169,true,\sum _ { x } d _ { x } = 7 2 0,\sum _ { x } d _ { x } = 7 2 0
UN19_1031_em_435,identical,175x94,175x94,true,\cos ^ { 2 } \alpha,\cos ^ { 2 } \alpha
UN19_1021_em_297,identical,445x135,445x135,true,l = \int d y \sqrt { f },l = \int d y \sqrt { f }
ISICal19_1210_em_884,identical,516x118,516x118,true,\phi ( y ) = 1 - \frac { 1 } { 4 } y ^ { 2 } - \frac { 1 } { 1 6 } y ^ { 4 } \log y + \ldots,\phi ( y ) = 1 - \frac { 1 } { 4 } y ^ { 2 } - \frac { 1 } { 1 6 } y ^ { 4 } \log y + \ldots
UN19_1012_em_167,identical,767x121,767x121,true,1 0 \times 6 + 1 0 \times 4 = 1 0 0,1 0 \times 6 + 1 0 \times 4 = 1 0 0
ISICal19_1203_em_794,identical,94x55,94x55,true,6 \sqrt { 3 },6 \sqrt { 3 }
UN19_1046_em_668,identical,385x133,385x133,true,c ( p ) = \frac { 1 } { \sqrt { 2 } } ( 2 \pi ) ^ { - \frac { d - 1 } { 2 } },c ( p ) = \frac { 1 } { \sqrt { 2 } } ( 2 \pi ) ^ { - \frac { d - 1 } { 2 } }
UN19wb_1118_em_1147,identical,321x80,321x80,true,+ 1 3 + 1 7 + 1 9,+ 1 3 + 1 7 + 1 9
UN19_1030_em_433,identical,251x118,251x118,true,\sin ( \theta ),\sin ( \theta )
UN19wb_1112_em_1060,identical,195x166,195x166,true,\sum A _ { i },\sum A _ { i }
UN19_1015_em_207,identical,146x89,146x89,true,b \neq c,b \neq c
UN19_1033_em_467,identical,675x126,675x126,true,2 x ^ { 2 } + y ^ { 2 } + z ^ { 2 } = 4 x y z,2 x ^ { 2 } + y ^ { 2 } + z ^ { 2 } = 4 x y z
UN19_1016_em_216,identical,574x187,574x187,true,y ^ { 2 } = x ^ { 2 } ( x + a ),y ^ { 2 } = x ^ { 2 } ( x + a )
UN19_1017_em_234,identical,165x241,165x241,true,\sqrt { \frac { 2 } { \beta } },\sqrt { \frac { 2 } { \beta } }
UN19wb_1116_em_1121,identical,283x117,283x117,true,\lim _ { r \rightarrow 0 } f ( r ) = \sqrt { r },\lim _ { r \rightarrow 0 } f ( r ) = \sqrt { r }
UN19wb_1111_em_1038,identical,239x67,239x67,true,8 x ^ { 4 } - 8 x ^ { 2 } + 1,8 x ^ { 4 } - 8 x ^ { 2 } + 1
