id,tamer_dimensions,reference_dimensions,pixels_equal
29_em_169,271x142,271x142,true
502_em_20,307x119,307x119,true
18_em_14,228x204,228x204,true
502_em_19,515x175,515x175,true
23_em_60,263x114,263x114,true
34_em_244,647x140,647x140,true
27_em_121,692x115,692x115,true
502_em_17,558x200,558x200,true
RIT_2014_173,302x149,302x149,true
RIT_2014_182,265x119,265x119,true
518_em_417,392x128,392x128,true
509_em_94,416x94,416x94,true
504_em_36,403x127,403x127,true
RIT_2014_42,204x80,204x80,true
RIT_2014_7,373x164,373x164,true
507_em_77,393x95,393x95,true
519_em_454,579x113,579x113,true
RIT_2014_300,428x116,428x116,true
RIT_2014_293,463x142,463x142,true
RIT_2014_79,575x203,575x203,true
28_em_129,308x105,308x105,true
516_em_396,283x106,283x106,true
515_em_355,741x180,741x180,true
29_em_158,576x112,576x112,true
RIT_2014_194,586x97,586x97,true
27_em_109,345x99,345x99,true
507_em_73,489x130,489x130,true
RIT_2014_109,370x164,370x164,true
RIT_2014_107,269x188,269x188,true
RIT_2014_75,183x123,183x123,true
505_em_48,815x116,815x116,true
37_em_26,293x114,293x114,true
RIT_2014_150,393x176,393x176,true
511_em_267,181x115,181x115,true
RIT_2014_77,224x163,224x163,true
RIT_2014_309,255x138,255x138,true
510_em_104,535x136,535x136,true
511_em_269,353x196,353x196,true
23_em_72,384x182,384x182,true
504_em_42,1011x156,1011x156,true
514_em_325,1130x191,1130x191,true
29_em_167,717x117,717x117,true
502_em_7,416x159,416x159,true
519_em_461,381x158,381x158,true
RIT_2014_267,260x103,260x103,true
502_em_8,292x135,292x135,true
RIT_2014_202,651x113,651x113,true
RIT_2014_190,540x199,540x199,true
512_em_292,366x118,366x118,true
502_em_6,725x117,725x117,true
RIT_2014_30,375x151,375x151,true
RIT_2014_138,283x212,283x212,true
RIT_2014_239,178x138,178x138,true
RIT_2014_180,499x95,499x95,true
RIT_2014_258,270x118,270x118,true
520_em_466,341x99,341x99,true
504_em_38,762x166,762x166,true
507_em_74,713x101,713x101,true
513_em_312,641x135,641x135,true
36_em_27,438x180,438x180,true
519_em_439,551x108,551x108,true
512_em_276,346x130,346x130,true
RIT_2014_166,407x147,407x147,true
515_em_361,806x100,806x100,true
RIT_2014_101,186x99,186x99,true
RIT_2014_49,274x163,274x163,true
23_em_59,530x204,530x204,true
20_em_46,408x175,408x175,true
27_em_111,821x121,821x121,true
27_em_106,449x83,449x83,true
36_em_41,527x91,527x91,true
RIT_2014_174,466x115,466x115,true
514_em_334,748x189,748x189,true
519_em_443,839x91,839x91,true
37_em_18,612x129,612x129,true
518_em_434,611x160,611x160,true
RIT_2014_229,237x121,237x121,true
513_em_307,544x116,544x116,true
503_em_27,569x135,569x135,true
519_em_441,260x141,260x141,true
RIT_2014_223,1009x102,1009x102,true
RIT_2014_253,200x107,200x107,true
512_em_298,493x170,493x170,true
RIT_2014_178,413x103,413x103,true
519_em_444,500x123,500x123,true
511_em_259,861x118,861x118,true
RIT_2014_170,644x119,644x119,true
31_em_184,422x180,422x180,true
34_em_234,377x129,377x129,true
32_em_220a,632x86,632x86,true
RIT_2014_207,477x164,477x164,true
29_em_173,825x209,825x209,true
26_em_94,281x123,281x123,true
32_em_201,361x145,361x145,true
RIT_2014_286,872x108,872x108,true
514_em_329,1105x168,1105x168,true
518_em_426,455x166,455x166,true
RIT_2014_165,396x160,396x160,true
RIT_2014_111,370x151,370x151,true
36_em_33,462x89,462x89,true
514_em_348,650x196,650x196,true
35_em_24,214x107,214x107,true
37_em_8,425x128,425x128,true
RIT_2014_312,626x188,626x188,true
520_em_464,443x92,443x92,true
23_em_51,613x147,613x147,true
RIT_2014_276,513x134,513x134,true
28_em_149,507x140,507x140,true
512_em_279,315x176,315x176,true
RIT_2014_199,338x108,338x108,true
501_em_10,715x114,715x114,true
506_em_67,348x173,348x173,true
26_em_89,533x132,533x132,true
RIT_2014_227,532x125,532x125,true
512_em_293,422x174,422x174,true
RIT_2014_175,428x104,428x104,true
501_em_8,490x94,490x94,true
504_em_43,1103x161,1103x161,true
RIT_2014_28,239x120,239x120,true
37_em_4,410x86,410x86,true
20_em_33,751x147,751x147,true
516_em_377,490x115,490x115,true
18_em_22,417x116,417x116,true
RIT_2014_66,406x184,406x184,true
516_em_397,606x123,606x123,true
RIT_2014_62,465x142,465x142,true
RIT_2014_162,362x217,362x217,true
514_em_338,1247x137,1247x137,true
514_em_326,466x120,466x120,true
RIT_2014_211,333x142,333x142,true
504_em_35,1734x178,1734x178,true
RIT_2014_214,807x174,807x174,true
37_em_24,402x172,402x172,true
511_em_262,715x168,715x168,true
RIT_2014_215,314x101,314x101,true
26_em_84,663x149,663x149,true
519_em_448,435x90,435x90,true
502_em_16,633x205,633x205,true
RIT_2014_116,460x173,460x173,true
RIT_2014_290,395x179,395x179,true
501_em_14,1179x194,1179x194,true
18_em_2,897x122,897x122,true
RIT_2014_222,722x191,722x191,true
35_em_16,630x161,630x161,true
34_em_247,353x138,353x138,true
501_em_11,586x113,586x113,true
RIT_2014_168,1095x195,1095x195,true
37_em_2,372x143,372x143,true
501_em_9,499x167,499x167,true
502_em_14,973x138,973x138,true
501_em_19,727x190,727x190,true
501_em_15,691x175,691x175,true
RIT_2014_185,648x200,648x200,true
RIT_2014_69,111x113,111x113,true
20_em_27,530x168,530x168,true
513_em_303,625x169,625x169,true
502_em_11,590x119,590x119,true
RIT_2014_210,872x145,872x145,true
501_em_18,926x206,926x206,true
20_em_37,1096x211,1096x211,true
RIT_2014_38,629x116,629x116,true
501_em_12,432x254,432x254,true
505_em_51,1224x311,1224x311,true
